system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
1_2_00000000000000000042_0,-27.989878,-48.77991,199,350,ciclo1,27.14818181818185,21.800310606060638,16.195000000000025,3.84352768034222,0.8975666666666667,0.8595268055555555,0.703525,0.052847196404396786,744.2952919006348,461.6173926591873,198.84356474876404,160.34076351655554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.987012676743692]}"
1_2_00000000000000000043_0,-27.901381,-50.579514,206,1008,ciclo1,25.58555555555559,20.517372895622923,13.193333333333362,4.278616609318894,0.7847833333333334,0.7030022222222222,0.6280666666666667,0.05100606380678515,679.3443489074707,426.179954012235,271.7269253730774,110.73910669193907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-27.89718114833174]}"
1_2_00000000000000000044_0,-27.900265,-50.399912,208,904,ciclo1,26.16666666666671,21.075541666666698,13.56636363636366,4.314947959338755,0.7552,0.6930727777777778,0.6141400000000001,0.04858918626519341,601.788255572319,393.3971633215745,223.96462190151215,104.06424710961194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.39997901552576,-27.89718114833174]}"
1_2_00000000000000000045_0,-27.900401,-50.129431,211,1137,ciclo1,27.93500000000003,22.323101851851884,14.510000000000034,4.438711026773483,0.7378833333333334,0.6523115277777777,0.5766166666666667,0.057039168590127816,607.1168057918549,424.8539488911629,264.7894957065582,106.33403010941197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-27.89718114833174]}"
1_2_00000000000000000048_0,-27.90127,-49.497506,218,1209,ciclo1,22.342500000000022,17.887607323232352,12.30833333333337,3.5800927801906046,0.8610333333333333,0.8086036111111112,0.6924600000000001,0.04379033775250374,583.5006008148193,423.92870440085727,236.71608209609985,107.13507954533463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-27.89718114833174]}"
1_2_00000000000000000049_0,-27.900071,-49.23011,221,604,ciclo1,26.02250000000003,21.616970959595992,15.190000000000026,3.682588380894368,0.8425166666666667,0.7734834722222222,0.698525,0.04079575357156066,639.6599569320679,434.2174083888531,214.20356440544128,131.5744157924708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.89718114833174]}"
1_2_0000000000000000004a_0,-27.89829,-48.872028,225,884,ciclo1,24.628000000000032,20.126297138047168,14.353333333333358,3.6288405543893827,0.8688833333333333,0.8163754166666668,0.6784250000000001,0.052613850006987206,776.8335800170898,474.13093144694966,207.42211437225342,167.15753718366597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.89718114833174]}"
1_2_0000000000000000004b_0,-27.904813,-48.599697,228,5,ciclo1,29.088000000000022,24.090472222222257,18.735000000000042,3.5041784415346076,0.7837166666666667,0.7272694444444444,0.5824,0.05605402686220931,768.033878326416,470.31568866968155,184.2508246898651,172.15040180435554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.60334844728671,-27.906164301172936]}"
1_2_0000000000000000004c_0,-27.809913,-49.949884,242,1073,ciclo1,23.983333333333363,19.318719276094306,12.851818181818208,3.7838347664188428,0.8495500000000001,0.7996884722222223,0.6772750000000001,0.04606151320596581,612.0233488082886,445.0606660445531,277.5969920158386,103.60495817676122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-27.80734961991979]}"
1_2_0000000000000000004d_0,-27.810002,-49.590001,246,988,ciclo1,24.302500000000023,19.67711153198656,12.818333333333362,3.960756575060253,0.8770833333333335,0.7971234722222222,0.73204,0.040109028322687625,583.3643608093262,428.0867395401001,242.7857711315155,105.7285421946093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-27.80734961991979]}"
1_2_0000000000000000004e_0,-27.811772,-49.322116,249,1358,ciclo1,23.04428571428574,18.512667688792718,12.16000000000003,3.797648593621357,0.8274499999999999,0.73648625,0.65106,0.05628681039223914,611.1580038070679,415.8504541218281,230.60524702072144,117.79594002560447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-27.80734961991979]}"
1_2_0000000000000000004f_0,-27.809991,-49.140081,251,783,ciclo1,24.19222222222225,19.84729924242427,14.220000000000036,3.4804813912550037,0.8455166666666667,0.7660911111111112,0.6652,0.06310093552064167,696.0937185287476,451.999083618323,205.34036493301392,143.65981103724303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-27.80734961991979]}"
1_2_00000000000000000050_0,-27.809636,-48.960908,253,543,ciclo1,26.538888888888923,21.778228114478143,15.830000000000021,3.6760538470272617,0.85675,0.8176780555555557,0.7608,0.02530650079188973,721.8579082489014,462.83646965026855,221.24979090690613,146.47776133402294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-27.80734961991979]}"
1_2_00000000000000000051_0,-27.809992,-48.86683,254,779,ciclo1,26.742500000000028,21.257519360269388,15.101666666666697,4.0067561772217255,0.8479500000000001,0.7949706944444445,0.664525,0.05537376900838262,770.3039121627808,469.94310680031776,219.7176572084427,162.34768085417386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86385987968137,-27.80734961991979]}"
1_2_00000000000000000052_0,-27.809935,-48.780222,255,659,ciclo1,24.748000000000037,20.734929292929326,15.53000000000003,3.4012380343200728,0.86465,0.8235020833333334,0.721375,0.04102253306463644,863.8752450942993,475.14154252409935,208.19226324558258,184.8322857343972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.80734961991979]}"
1_2_00000000000000000053_0,-27.810041,-48.68992,256,250,ciclo1,26.30600000000003,21.81386135161138,16.725000000000037,3.547319309202765,0.8838,0.8377133333333333,0.6457,0.06192341560347062,877.2689456939697,479.659378071626,203.7958676815033,190.2406297063838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-27.80734961991979]}"
1_2_00000000000000000054_0,-27.716863,-51.117105,260,970,ciclo1,27.603333333333367,21.91597979797983,13.615000000000029,4.625497114430685,0.8095500000000001,0.7362183333333333,0.6737000000000001,0.038156744379818947,720.4835209846497,434.04684250553447,292.0490126609802,115.994147191441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.11863124282137,-27.717518091507838]}"
1_2_00000000000000000055_0,-27.717497,-51.028739,261,845,ciclo1,26.8816666666667,21.49226094276098,12.970000000000033,4.6716015178783215,0.8021333333333334,0.710098888888889,0.6317333333333334,0.05564579677536565,706.9666209220886,430.5283197959264,292.7943687438965,116.36167506042267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.02879971440942,-27.717518091507838]}"
1_2_00000000000000000056_0,-27.722096,-49.409204,279,694,ciclo1,26.06250000000002,20.97882786195289,14.258333333333368,3.8702052288127766,0.8363499999999999,0.788833611111111,0.66542,0.04418309024742034,585.2329378128052,407.7963076035182,237.91706228256226,109.00808114120103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-27.72650124434903]}"
1_2_00000000000000000057_0,-27.720974,-49.229168,281,739,ciclo1,26.80250000000003,21.29081355218858,14.826666666666702,4.131165975835031,0.8145666666666668,0.7492598611111111,0.6841833333333334,0.04236947571583283,652.2892723083496,425.2580348054568,219.37284564971924,124.73611686649825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.717518091507838]}"
1_2_00000000000000000058_0,-27.720012,-48.960084,284,462,ciclo1,27.03400000000003,22.208498737373763,16.09000000000003,3.6964738952161222,0.8559333333333333,0.8234079166666669,0.78832,0.023000808954419485,739.0462627410889,469.3029402891795,216.58041763305664,151.69433895116302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-27.717518091507838]}"
1_2_00000000000000000059_0,-27.718777,-48.871509,285,216,ciclo1,28.514444444444475,23.487620370370397,17.02500000000003,3.77758606269034,0.8049333333333334,0.758953888888889,0.63948,0.04144496227334963,787.5942182540894,480.86435213685036,214.3090362548828,168.23785065515585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.717518091507838]}"
1_2_0000000000000000005a_0,-27.720009,-48.779958,286,377,ciclo1,28.181111111111136,23.295936868686898,17.710000000000033,3.598294766517577,0.8809166666666668,0.8373554166666667,0.7044400000000002,0.04681468493454472,890.728907585144,494.5772602260113,205.36814641952515,193.25290990433493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.717518091507838]}"
1_2_0000000000000000005b_0,-27.717773,-48.692396,287,100,ciclo1,28.134444444444473,23.7607070707071,18.11333333333337,3.4990499362831424,0.87865,0.8395805555555557,0.7157000000000001,0.04100560532670641,837.7826700210571,484.3939588864644,203.26724195480347,184.1914876520738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-27.717518091507838]}"
1_2_0000000000000000005c_0,-27.632026,-50.578673,297,1039,ciclo1,25.702000000000034,20.588946127946155,13.52818181818185,4.164712928477427,0.8177166666666668,0.7235454166666666,0.5917166666666667,0.06388387895498975,603.7263780832291,421.13416733344394,274.5465741157532,98.10843295541252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-27.627686563095885]}"
1_2_0000000000000000005d_0,-27.630834,-50.219977,301,912,ciclo1,24.380000000000038,19.43038888888892,12.872000000000025,3.9287078377872913,0.8168666666666667,0.7471570833333335,0.6113833333333334,0.06635222097138405,583.8485612869263,421.71568781137466,276.0273642539978,94.3854302845366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.22031595870185,-27.627686563095885]}"
1_2_0000000000000000005e_0,-27.630717,-49.950454,304,866,ciclo1,25.042500000000025,20.04242803030306,12.938000000000034,4.224533627521576,0.8154166666666667,0.7381677777777779,0.59988,0.07034506053276164,585.1754775047302,432.83480536937714,271.68982005119324,96.76240846264378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-27.627686563095885]}"
1_2_00000000000000000060_0,-27.630007,-49.500032,309,553,ciclo1,26.33250000000003,21.06919402356905,14.298333333333355,4.22812465135517,0.8407000000000001,0.7863295833333334,0.7232749999999999,0.036393900932132815,562.839307308197,400.5467450817426,238.70059609413147,109.14153729318188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-27.627686563095885]}"
1_2_00000000000000000061_0,-27.629033,-49.410096,310,735,ciclo1,25.752000000000027,20.74135984848488,14.411666666666695,4.346003403943417,0.8512666666666667,0.7903773611111112,0.6948200000000001,0.04816729866683579,583.7390508651733,405.12343831857044,231.91411352157593,111.65390587210022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-27.627686563095885]}"
1_2_00000000000000000062_0,-27.631126,-49.320431,311,887,ciclo1,26.035000000000025,20.71558249158252,14.45333333333337,3.9056417744956264,0.8007333333333334,0.7369527777777778,0.6535,0.05095458346034572,623.7037115097046,413.3667730887731,228.17023611068726,117.99580926664936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-27.627686563095885]}"
1_2_00000000000000000063_0,-27.630001,-49.233553,312,871,ciclo1,25.39500000000003,19.896920033670064,13.6716666666667,4.005099866470885,0.8569333333333334,0.8071256944444444,0.7189,0.03826175011037396,652.3193688392639,422.99777058760327,228.53882384300232,121.31471551369161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.627686563095885]}"
1_2_00000000000000000064_0,-27.629691,-49.144182,313,892,ciclo1,26.4077777777778,21.380500721500752,15.238333333333363,3.9074731070847752,0.8419333333333334,0.7752983333333333,0.66628,0.05400818167614001,660.33278465271,437.7013386686643,218.70204496383667,122.7957901807632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-27.627686563095885]}"
1_2_00000000000000000065_0,-27.630293,-49.049307,314,616,ciclo1,26.807777777777808,21.617914562289588,15.881666666666698,3.740716490961504,0.8304666666666667,0.7867606944444444,0.6773200000000001,0.041883084611823426,691.5701560974121,446.17462609211606,218.0137755870819,130.8856570774038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-27.627686563095885]}"
1_2_00000000000000000066_0,-27.630056,-48.870037,316,447,ciclo1,27.97222222222226,22.59528409090912,16.53833333333336,3.7820596733124763,0.8711666666666668,0.8219381944444445,0.687975,0.06105234969641036,739.6952056884766,463.7058755457401,211.61167001724243,150.99470299148263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.627686563095885]}"
1_2_00000000000000000067_0,-27.62898,-48.780724,317,322,ciclo1,27.880000000000035,23.05264646464649,16.941666666666695,3.7589651100561507,0.8619833333333333,0.8253631944444445,0.7639000000000001,0.02939628808182956,768.6315612792969,476.9725475907326,202.73319101333618,167.31088995790554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.627686563095885]}"
1_2_00000000000000000068_0,-27.63005,-48.691554,318,71,ciclo1,29.212222222222263,24.569549663299686,18.26833333333336,3.8401519474849035,0.6502,0.6137858333333334,0.56118,0.028606149045169137,720.3726592063904,476.1021595795949,184.08966732025146,166.05009517488884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-27.627686563095885]}"
1_2_00000000000000000069_0,-27.540006,-51.48001,321,717,ciclo1,28.062000000000033,22.327174242424277,14.500000000000037,4.313119932296221,0.7171833333333334,0.6632216666666667,0.6328333333333332,0.02316856600927043,692.6185035705566,449.2178027133147,316.43384981155396,112.07089567475181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.47795735646918,-27.537855034683933]}"
1_2_0000000000000000006a_0,-27.539182,-50.849065,328,790,ciclo1,27.95666666666669,22.219526094276123,14.148333333333364,4.758323127695305,0.7696666666666667,0.6893279166666667,0.6451166666666667,0.03576064770938596,607.742333650589,429.0524899860223,298.4251561164856,102.43127264281057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.84913665758552,-27.537855034683933]}"
1_2_0000000000000000006b_0,-27.541056,-50.130154,336,851,ciclo1,24.61500000000003,19.673336279461314,12.982000000000033,3.9117832203961362,0.8391000000000001,0.7728918055555556,0.6258333333333334,0.06079734005762431,610.6714854240417,423.40335263808566,270.67757272720337,99.24286049938989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-27.537855034683933]}"
1_2_0000000000000000006c_0,-27.54037,-50.039551,337,876,ciclo1,26.445555555555586,21.284196127946164,14.352000000000027,4.217397796899156,0.7973833333333334,0.7139448611111111,0.6542166666666666,0.049206873096493374,605.5254487991333,418.40495218833286,267.77899527549744,101.88795840166748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.04065290187795,-27.537855034683933]}"
1_2_0000000000000000006d_0,-27.54012,-49.770614,340,860,ciclo1,24.17500000000002,19.367174122174152,13.480000000000029,3.6650210958283056,0.8699333333333334,0.7920598611111113,0.6058600000000001,0.07405366907176114,603.1350274085999,412.79572852452594,243.59485030174255,109.62812325351753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-27.537855034683933]}"
1_2_0000000000000000006e_0,-27.539356,-49.679474,341,492,ciclo1,28.482500000000023,23.1622916666667,15.252000000000033,4.521455344813554,0.7636500000000002,0.6672190277777778,0.5704000000000001,0.060931295638408926,573.1458830833435,405.47422111034393,242.17702174186707,108.74852470730667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-27.537855034683933]}"
1_2_0000000000000000006f_0,-27.539965,-49.410023,344,701,ciclo1,27.470000000000027,21.655102272727305,14.795000000000035,4.372750119373112,0.7683,0.6761727777777776,0.61545,0.047085351221919945,569.1405620574951,400.53938170274097,214.4752435684204,110.53108207693401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-27.537855034683933]}"
1_2_00000000000000000070_0,-27.537368,-49.316716,345,912,ciclo1,26.65500000000003,21.118896885521917,14.828333333333367,4.089045396534053,0.8145333333333333,0.7703756944444445,0.708725,0.0365293532811375,598.185779094696,405.00292704502743,222.50099229812622,115.29792002979292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.31301752174114,-27.537855034683933]}"
1_2_00000000000000000071_0,-27.539087,-49.22781,346,774,ciclo1,26.12750000000002,20.975505050505078,14.580000000000027,4.002836708515834,0.8037166666666667,0.7383813888888889,0.6551600000000001,0.03890795387736124,606.5516529083252,411.9218245546023,235.34522676467896,118.41723088170366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.537855034683933]}"
1_2_00000000000000000072_0,-27.539971,-49.140033,347,605,ciclo1,26.596666666666707,21.400314814814845,15.18500000000003,3.972982440722022,0.8451166666666666,0.7818388888888889,0.6535,0.060167884080224235,631.9327869415283,421.26692524552345,242.93950843811035,116.49444642719466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-27.537855034683933]}"
1_2_00000000000000000073_0,-27.539973,-49.049974,348,822,ciclo1,25.721111111111142,20.579039081289107,14.9166666666667,3.761378508433137,0.8512833333333333,0.7935090277777778,0.7025,0.04923502539059148,661.7874898910522,439.1959753036499,232.77948474884033,123.3065979670721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-27.537855034683933]}"
1_2_00000000000000000074_0,-27.540035,-48.959997,349,680,ciclo1,26.223333333333372,20.895300505050532,14.840000000000023,3.8980736946550674,0.8809,0.811018888888889,0.6645,0.06888506321366487,695.7319135665894,456.7635138829549,220.24081087112427,138.95661537007103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-27.537855034683933]}"
1_2_00000000000000000075_0,-27.539364,-48.870149,350,299,ciclo1,27.94555555555558,22.89986195286198,17.323333333333366,3.8370816463644406,0.8820666666666667,0.8216275000000001,0.6508800000000001,0.06167959109493921,691.6167516708374,451.08725025256473,221.79080772399902,141.22921014843152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.537855034683933]}"
1_2_00000000000000000076_0,-27.540037,-48.779994,351,193,ciclo1,28.29800000000003,23.375214646464674,17.525000000000023,3.7179542695478984,0.8860500000000001,0.8477820833333332,0.70656,0.04835647189021622,740.5033507347107,471.30964388449985,199.30266571044922,160.6087826774152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.537855034683933]}"
1_2_00000000000000000077_0,-27.540205,-48.689569,352,188,ciclo1,27.728000000000037,23.48412121212124,17.466666666666697,3.7863662239230442,0.8758833333333333,0.8307416666666666,0.6832,0.0529152294205531,680.8450746536255,470.24302446842194,190.6378321647644,158.46577078821528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-27.537855034683933]}"
1_2_00000000000000000078_0,-27.449703,-50.940719,365,944,ciclo1,25.914444444444477,20.267804292929323,12.828181818181845,4.2846037141989095,0.8596833333333335,0.7617912499999999,0.6676666666666667,0.06149793375453092,634.5306720733643,434.6955724855264,312.02111744880676,108.21969066800811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.93896818599747,-27.44802350627198]}"
1_2_00000000000000000079_0,-27.450758,-50.761771,367,804,ciclo1,27.5216666666667,21.838902777777808,14.265000000000029,4.236278363143178,0.7872833333333334,0.7128851388888888,0.6345500000000001,0.052114362079321665,598.2667198181152,428.172256787618,298.40996193885803,101.33517033479353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.75930512917356,-27.44802350627198]}"
1_2_0000000000000000007a_0,-27.450483,-50.580326,369,840,ciclo1,27.436666666666692,21.20329208754212,13.082727272727311,4.675836585592661,0.8254333333333334,0.7053365277777778,0.593575,0.05617772027919807,575.4791803359985,427.9164905150731,309.6759252548218,93.71533518186588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-27.44802350627198]}"
