system:index,Lat,Long,UA,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,rad_mean,rad_sd,umid_mean,umid_sd,.geo
2_000000000000000000bd_0_000000000000000000bd_0,-27.089504,-49.857519,570,diferenca,32.150000000000034,22.291780821917843,7.4500000000000455,5.004193266984201,0.8560000000000001,0.7122710144927534,0.2751,0.09681753509498979,85.51989,4.591359,0.0,10.539811080401341,12.128594248465854,5.364140198040184,82.54497369048715,7.500843446811222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.87895615073643,-27.10666369830656]}"
2_000000000000000000be_0_000000000000000000be_0,-27.090102,-49.770018,571,diferenca,32.75000000000006,21.592582781456986,6.890000000000043,5.246787217974085,0.8172,0.7000463768115942,0.3262,0.08262844297408617,81.9448,4.5212092,0.0,10.38141313596191,12.073736706913344,5.353942283524161,81.864958375714,7.432658283525615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.78912462232448,-27.10666369830656]}"
2_000000000000000000bf_0_000000000000000000bf_0,-27.089982,-49.589992,573,diferenca,30.390000000000043,19.69980645161294,7.670000000000016,5.080949551967146,0.8981,0.7647521739130434,0.3139,0.14351892730673008,82.06904,4.42679,0.0,10.38369477927521,12.138480323351706,5.398448954127418,83.79583227996866,7.609499771294528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-27.10666369830656]}"
2_000000000000000000c0_0_000000000000000000c0_0,-27.089867,-49.410075,575,diferenca,32.410000000000025,21.39997260273976,9.850000000000023,4.948950490574025,0.8383,0.7638101449275362,0.375,0.08545954741810059,92.918465,4.549273,0.0,10.470753167160588,12.22231183385398,5.396740783945385,85.98921505444982,7.132760414974351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-27.10666369830656]}"
2_000000000000000000c1_0_000000000000000000c1_0,-27.08984,-49.32009,576,diferenca,31.850000000000023,20.25600566572241,7.850000000000023,4.862229308351615,0.8893000000000001,0.8142637681159417,0.3799,0.08430705949951088,99.26943,4.5629783,0.0,10.641743008161304,12.29237440371699,5.401118662469323,86.33364982760516,6.9484278066138785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.33996698026472,-27.10666369830656]}"
2_000000000000000000c2_0_000000000000000000c2_0,-27.089908,-49.230095,577,diferenca,31.57000000000005,19.538984615384642,7.3700000000000045,4.81598701918871,0.9056000000000001,0.8001623188405801,0.3163,0.11419552530821549,98.48108,4.5518236,0.0,10.856235359713372,12.29237440371699,5.401118662469323,86.33364982760516,6.9484278066138785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.10666369830656]}"
2_000000000000000000c3_0_000000000000000000c3_0,-27.090036,-49.140052,578,diferenca,31.870000000000005,19.14262536873159,7.650000000000034,4.716002870857961,0.8848,0.7809072463768117,0.2305,0.13159454232861834,89.719246,4.4509296,0.0,10.58201554499557,12.378501660337983,5.428101973703735,86.27581101185136,6.893341257058587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.10666369830656]}"
2_000000000000000000c4_0_000000000000000000c4_0,-27.090125,-49.049417,579,diferenca,31.870000000000005,19.619198813056435,7.3700000000000045,4.754175139517681,0.8825000000000001,0.788204347826087,0.1809,0.13217941960306726,92.94567,4.543211,0.0,10.817103754807885,12.347689139790035,5.383796723029492,85.75110583725588,6.827764729416366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07047239502886,-27.10666369830656]}"
2_000000000000000000c5_0_000000000000000000c5_0,-27.089952,-48.779916,582,diferenca,32.99000000000001,21.565306122449023,7.930000000000007,4.640498566652602,0.878,0.8126652173913044,0.509,0.07407201514641812,125.24775,4.962308,0.0,11.95579094400948,12.308194294127938,5.270280018863743,83.84405845947134,6.739471114383479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.10666369830656]}"
2_000000000000000000c7_0_000000000000000000c7_0,-26.99628,-52.65116,597,diferenca,37.47000000000003,25.062759856630834,5.410000000000025,5.737435446388227,0.8318000000000001,0.6843884057971016,0.5579000000000001,0.05852552654080616,83.981674,5.244854,0.0,12.017362991604855,14.457420805543459,6.042470374952725,76.42312383032404,8.703904795201668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.66373353150695,-27.01683216989461]}"
2_000000000000000000c8_0_000000000000000000c8_0,-27.001997,-52.203635,602,diferenca,33.450000000000045,22.576495412844054,6.650000000000034,5.215941655242775,0.8306,0.7709579710144928,0.6972,0.032070833766709585,87.90023,5.8019795,0.0,13.243079932375682,14.536243932484116,5.919692109666754,76.93971132384496,9.108595835608064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.21457588944718,-27.01683216989461]}"
2_000000000000000000c9_0_000000000000000000c9_0,-27.000345,-51.930774,605,diferenca,32.35000000000002,21.56250457038393,6.050000000000011,4.968153068840299,0.8552000000000001,0.7789550724637684,0.6466000000000001,0.043910869989732086,71.34417,5.5505824,0.0,12.551675448492842,14.53226386490419,5.82872999611053,77.59899922786225,9.746538832850211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.94508130421133,-27.01683216989461]}"
2_000000000000000000ca_0_000000000000000000ca_0,-26.99688,-51.029037,615,diferenca,35.150000000000034,22.747409766454364,4.090000000000032,5.181042128469477,0.8321000000000001,0.6950057971014492,0.37510000000000004,0.08638947346647174,73.98277,4.8932285,0.0,11.193628204439888,13.614166721525203,5.600094566146421,80.13685843413916,8.536439407530006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.04676602009181,-27.01683216989461]}"
2_000000000000000000cb_0_000000000000000000cb_0,-26.999792,-50.670213,619,diferenca,35.49000000000001,21.052648401826513,5.010000000000048,5.474811922679003,0.8314,0.7195971014492751,0.4612,0.07093242747122633,92.82625,4.539949,0.0,10.731105441109262,13.286289390018359,5.56525487209408,81.08084416785577,8.715299073042857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.687439906444,-27.01683216989461]}"
2_000000000000000000cc_0_000000000000000000cc_0,-27.000169,-50.310165,623,diferenca,31.350000000000023,19.270000000000028,4.750000000000057,4.860135676450159,0.8510000000000001,0.7226869565217392,0.35350000000000004,0.09436193796819843,88.35947,4.5885596,0.0,10.74860283970361,12.876788405543481,5.6231133315436,84.59624619988236,8.811524529215973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.32811379279619,-27.01683216989461]}"
2_000000000000000000cd_0_000000000000000000cd_0,-27.000132,-50.219992,624,diferenca,30.850000000000023,19.226938775510234,4.650000000000034,5.068825638152576,0.8661000000000001,0.7712362318840582,0.1267,0.124794196923579,79.081406,4.6987615,0.0,10.858583739389964,12.639401369927045,5.552584995940187,84.62319187110572,8.613046173651984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-27.01683216989461]}"
2_000000000000000000ce_0_000000000000000000ce_0,-27.000029,-50.129991,625,diferenca,30.910000000000025,20.78240356083089,5.670000000000016,5.01771856167136,0.8524,0.7502840579710146,0.3145,0.08963437426679235,96.16905,4.753431,0.0,11.110572392703798,12.391792617415614,5.474084707846133,84.52463295376441,8.223106374022798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.14845073597228,-27.01683216989461]}"
2_000000000000000000cf_0_000000000000000000cf_0,-26.998056,-49.589518,631,diferenca,33.03000000000003,21.81101492537315,8.950000000000045,5.187585195826359,0.7948000000000001,0.7163971014492754,0.44770000000000004,0.06813894366492697,81.45602,4.569196,0.0,10.677388223243264,12.108417015589119,5.359810573488378,84.48967897776684,7.392710690099844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-27.01683216989461]}"
2_000000000000000000d0_0_000000000000000000d0_0,-27.000043,-49.409981,633,diferenca,31.410000000000025,20.161323943662005,8.670000000000016,4.776343488528935,0.9126000000000001,0.8216014492753624,0.31020000000000003,0.11615641814450177,91.01126,4.666054,0.0,11.01305232880671,12.147618491388219,5.347317378070103,85.81919835420767,7.312004381741016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-27.01683216989461]}"
2_000000000000000000d1_0_000000000000000000d1_0,-26.999956,-49.320038,634,diferenca,32.670000000000016,21.519315789473712,8.990000000000009,4.761155383358912,0.8989,0.8166855072463767,0.2914,0.097153369376799,95.91572,4.7382855,0.0,11.29378638879366,12.088653822895054,5.3047233740532205,86.04301624180496,7.131140559914693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.33996698026472,-27.01683216989461]}"
2_000000000000000000d2_0_000000000000000000d2_0,-26.999838,-49.230128,635,diferenca,32.47000000000003,21.2225274725275,9.79000000000002,4.557610129815722,0.8823000000000001,0.8200739130434784,0.3902,0.0786081838350653,95.82654,4.668806,0.0,10.965092664917641,12.088653822895054,5.3047233740532205,86.04301624180496,7.131140559914693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-27.01683216989461]}"
2_000000000000000000d3_0_000000000000000000d3_0,-27.000149,-49.140022,636,diferenca,32.370000000000005,20.361235294117684,7.230000000000018,4.61523458111871,0.8878,0.8108057971014492,0.1713,0.1127771406121589,102.18257,4.5931334,0.0,10.788360803806448,12.154235629287756,5.33293439772298,85.85288019370974,6.956353608091345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.160303923440814,-27.01683216989461]}"
2_000000000000000000d4_0_000000000000000000d4_0,-27.000442,-49.050917,637,diferenca,32.75000000000006,21.481501416430625,8.310000000000002,4.635745859308292,0.8736,0.7946956521739132,0.2097,0.10938973858928648,98.69848,4.8228054,0.0,11.163909517868143,12.197207077689589,5.323673184832404,85.17301813439288,6.808059808915373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07047239502886,-27.01683216989461]}"
2_000000000000000000d5_0_000000000000000000d5_0,-26.999447,-48.960275,638,diferenca,32.79000000000002,21.194843304843356,8.750000000000057,4.647637934021867,0.8662000000000001,0.7786318840579709,0.29660000000000003,0.11953547347206081,86.95077,4.925883,0.0,11.5014239351739,12.154483326091418,5.270364541118995,84.44743900143854,6.821529536557842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.98064086661691,-27.01683216989461]}"
2_000000000000000000d6_0_000000000000000000d6_0,-27.000571,-48.869749,639,diferenca,33.13000000000005,22.416424581005636,8.410000000000025,4.935861933485746,0.7888000000000001,0.7065449275362319,0.5189,0.05808379138878878,107.2204,4.9560027,0.0,11.792529298229757,12.031693037506956,5.192880666420087,83.87725373326117,6.755381927745062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-27.01683216989461]}"
2_000000000000000000d7_0_000000000000000000d7_0,-26.999929,-48.780277,640,diferenca,34.27000000000004,23.363461538461568,8.550000000000011,4.718318765598103,0.8126,0.717659420289855,0.3901,0.06955301870701312,118.05277,4.9616437,0.0,11.96912807610508,12.096102438420171,5.185261055535525,83.63776529772426,6.942776902401117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-27.01683216989461]}"
2_000000000000000000d8_0_000000000000000000d8_0,-27.000059,-48.690158,641,diferenca,34.910000000000025,22.962142857142904,9.29000000000002,4.636594859557905,0.8373,0.7647536231884058,0.5071,0.06307119643867452,128.74042,4.6358786,0.0,11.179659080362612,12.470993612849398,5.319338188107982,82.78007752936549,7.311911232548359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.711146281381055,-27.01683216989461]}"
2_000000000000000000d9_0_000000000000000000d9_0,-27.000015,-48.600137,642,diferenca,38.07000000000005,24.32321266968327,8.090000000000032,5.115409166989792,0.5793,0.504459420289855,0.3225,0.045720186512485016,127.63312,4.370759,0.0,10.536384881556247,13.538657886822,5.784452454732748,82.42378789124291,7.6075612820654515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.6213147529691,-27.01683216989461]}"
2_000000000000000000da_0_000000000000000000da_0,-26.911205,-52.110299,660,diferenca,33.110000000000014,22.109672131147597,5.730000000000018,5.234761967991997,0.8618,0.7860289855072464,0.7144,0.035888297319293716,78.13998,5.555277,0.0,12.450509953088211,14.481588149835678,5.834616920302046,77.58544381075939,9.631233438701148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.12474436103523,-26.927000641482657]}"
2_000000000000000000db_0_000000000000000000db_0,-26.907336,-51.3883,668,diferenca,34.170000000000016,21.966974459724995,3.1900000000000546,5.118960275667909,0.8693000000000001,0.7563869565217394,0.44770000000000004,0.0729278995002564,72.04605,5.2550387,0.0,11.455787686447582,13.986100591844833,5.57902122952559,80.69067619210153,8.78495460152761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.40609213373962,-26.927000641482657]}"
2_000000000000000000dc_0_000000000000000000dc_0,-26.910315,-51.299243,669,diferenca,32.450000000000045,21.11842105263161,5.130000000000052,4.8903463047732565,0.8786,0.7709014492753624,0.4344,0.07930816521874332,62.011734,5.1892424,0.0,11.057352276754267,13.942094372666745,5.598817960422328,80.62448591987797,8.684032599023851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.31626060532766,-26.927000641482657]}"
2_000000000000000000dd_0_000000000000000000dd_0,-26.909121,-51.03268,672,diferenca,33.450000000000045,21.479788135593246,6.110000000000014,4.932659057632306,0.8462000000000001,0.7263333333333336,0.20020000000000002,0.1018095403784779,64.36928,4.8467364,0.0,10.91567422631316,13.694750958968129,5.643385890977281,81.11173178082808,8.575698541645867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.04676602009181,-26.927000641482657]}"
2_000000000000000000de_0_000000000000000000de_0,-26.910096,-50.940006,673,diferenca,33.77000000000004,21.462434782608746,3.07000000000005,5.166567962062979,0.8427,0.7114072463768115,0.4344,0.07888584178702,72.028114,4.7913165,0.0,10.878535060537853,13.694750958968129,5.643385890977281,81.11173178082808,8.575698541645867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.95693449167985,-26.927000641482657]}"
2_000000000000000000df_0_000000000000000000df_0,-28.034886,-50.849915,677,diferenca,29.950000000000045,19.396564551422358,4.890000000000043,5.127163066255773,0.862,0.7680318840579708,0.5266000000000001,0.07261003143207113,75.8876,4.7343755,0.0,10.43971265427105,13.880455943443007,5.988970843086308,81.44229738771476,8.42804973796426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.867102963267904,-28.04989474663206]}"
2_000000000000000000e0_0_000000000000000000e0_0,-26.909849,-50.219737,681,diferenca,29.99000000000001,18.881314984709505,7.110000000000014,4.972177555856382,0.8877,0.7633521739130436,0.08600000000000001,0.15940190169314158,78.283806,4.5835037,0.0,10.20823760320289,12.578715037506953,5.519979756125637,84.53953172260924,8.60652642815064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-26.927000641482657]}"
2_000000000000000000e1_0_000000000000000000e1_0,-26.908503,-50.12862,682,diferenca,32.39000000000004,21.6649852507375,9.630000000000052,4.962438225446737,0.8079000000000001,0.6663637681159422,0.3447,0.08540269990473622,81.012115,4.772282,0.0,10.510959664405762,12.260255311479561,5.421490456349462,84.3389381379935,8.352389369770691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.14845073597228,-26.927000641482657]}"
2_000000000000000000e2_0_000000000000000000e2_0,-26.909652,-49.862477,685,diferenca,31.090000000000032,20.433461538461575,8.850000000000023,4.805550563970702,0.8678,0.7529565217391303,0.272,0.122298850502688,98.47679,4.5610213,0.0,10.689227561631347,12.273211240246647,5.420182565288676,83.06007296842499,7.857966343278357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.87895615073643,-26.927000641482657]}"
2_000000000000000000e3_0_000000000000000000e3_0,-26.910041,-49.769942,686,diferenca,32.51000000000005,21.22632911392407,6.850000000000023,5.254555269626328,0.8243,0.7211260869565218,0.2233,0.10441901189011542,91.78281,4.5647793,0.0,10.477856569008143,12.096033979972711,5.35656463565993,82.92103583690805,7.9243209166378845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.78912462232448,-26.927000641482657]}"
2_000000000000000000e4_0_000000000000000000e4_0,-26.90844,-49.677713,687,diferenca,31.370000000000005,20.42365079365082,6.830000000000041,5.004294315119833,0.88,0.7685318840579712,0.2066,0.12870306854528366,100.231804,4.631395,0.0,10.784915570511833,12.205413638420202,5.397602953049605,83.66143833782064,7.865934926430084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.69929309391252,-26.927000641482657]}"
2_000000000000000000e5_0_000000000000000000e5_0,-26.911786,-49.587924,688,diferenca,30.350000000000023,18.815375722543383,5.730000000000018,4.978589999673007,0.9034000000000001,0.7966159420289856,0.3209,0.13156173028767293,104.11978,4.695327,0.0,10.997683015019906,12.370006427461277,5.483976132661568,84.9113132823543,7.652830172372008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.609461565500574,-26.927000641482657]}"
2_000000000000000000e6_0_000000000000000000e6_0,-26.910199,-49.499667,689,diferenca,30.410000000000025,18.452832369942243,6.150000000000034,4.891383489372687,0.9065000000000001,0.7985753623188407,0.3433,0.13999906459914974,130.84976,4.7569885,0.0,11.793009483120846,12.306733848465843,5.463826218920224,86.28659069042787,7.509334944893799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.51963003708862,-26.927000641482657]}"
2_000000000000000000e7_0_000000000000000000e7_0,-26.909986,-49.410872,690,diferenca,30.690000000000055,19.013294117647092,6.930000000000007,4.833733519446851,0.8989,0.7986072463768118,0.1242,0.13853510863424193,101.49145,4.8856964,0.0,11.598875031231906,12.06145327129689,5.294195509777899,86.11821773421353,7.325328535435921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.42979850867667,-26.927000641482657]}"
2_000000000000000000e8_0_000000000000000000e8_0,-26.819721,-52.470335,712,diferenca,40.79000000000002,26.00890109890114,11.010000000000048,5.7493864843357025,0.8817,0.651927536231884,0.4591,0.11768372609109361,86.94756,5.9056177,0.0,13.40361309545986,14.262794400064024,5.848248221876112,76.41335741138192,9.193786382928625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.484070474683044,-26.837169113070704]}"
2_000000000000000000e9_0_000000000000000000e9_0,-26.822301,-52.294059,714,diferenca,34.39000000000004,23.445730337078658,8.130000000000052,5.10021338049048,0.8451000000000001,0.7299318840579708,0.6513,0.04972984259251866,98.76525,6.3826814,0.0,14.440801864837109,14.089442926091388,5.7027377541136985,77.07493144646747,9.706407990400734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.30440741785914,-26.837169113070704]}"
2_000000000000000000ea_0_000000000000000000ea_0,-26.820042,-52.018015,717,diferenca,33.33000000000004,21.87033027522937,1.9700000000000273,5.0621740879214965,0.8210000000000001,0.7160782608695652,0.5306000000000001,0.050551219167241215,71.69089,5.4287314,0.0,12.102814962713747,14.590388624721548,5.863631426765659,79.00293713747944,10.222907157046244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.034912832623284,-26.837169113070704]}"
2_000000000000000000eb_0_000000000000000000eb_0,-26.788683,-51.969822,718,diferenca,32.23000000000002,21.551225225225256,6.7900000000000205,5.108959233030698,0.8679,0.7843159420289855,0.6726000000000001,0.04300803303188773,69.16329,5.3675857,0.0,11.742231421124586,14.590388624721548,5.863631426765659,79.00293713747944,10.222907157046244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.9899970684173,-26.792253348864726]}"
2_000000000000000000ec_0_000000000000000000ec_0,-26.818087,-51.482385,723,diferenca,30.590000000000032,19.814499054820445,3.910000000000025,4.6551022259377515,0.8727,0.7937855072463769,0.31120000000000003,0.08292648092880339,61.10599,5.2017694,0.0,11.266998814549877,13.893278144356257,5.555072260861672,81.84429020180525,9.233464853748083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.49592366215157,-26.837169113070704]}"
2_000000000000000000ed_0_000000000000000000ed_0,-26.8189,-51.303339,725,diferenca,31.79000000000002,20.233263598326417,4.910000000000025,5.019241076171193,0.8703000000000001,0.7882724637681158,0.4989,0.06639930784530902,77.21167,5.093757,0.0,11.216839454001786,13.961336969927025,5.633297563590838,81.43642073503568,8.982112060554998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.31626060532766,-26.837169113070704]}"
2_000000000000000000ee_0_000000000000000000ee_0,-27.990234,-50.894957,727,diferenca,31.03000000000003,20.2800456621005,4.970000000000027,5.2533394899817045,0.8408,0.7378347826086958,0.4843,0.07629322880298221,75.688065,4.722026,0.0,10.30833200499709,13.880455943443007,5.988970843086308,81.44229738771476,8.42804973796426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.91201872747388,-28.00497898242608]}"
2_000000000000000000ef_0_000000000000000000ef_0,-26.818528,-51.021817,728,diferenca,33.25000000000006,20.893847780126865,1.57000000000005,4.91417241048793,0.8224,0.7092826086956521,0.3057,0.09023032999588185,69.77579,4.7736583,0.0,10.740444652739525,13.611717046639345,5.606019311744918,82.2275279496922,8.49174182560699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.001850255885834,-26.837169113070704]}"
2_000000000000000000f0_0_000000000000000000f0_0,-26.819825,-50.674349,732,diferenca,31.430000000000007,19.47430769230774,4.4500000000000455,4.951566287199794,0.8502000000000001,0.7625898550724638,0.33580000000000004,0.07980996295535724,72.502815,4.190927,0.0,9.501418201287933,13.095209866730661,5.505369800850152,82.92629122458105,8.96770553300327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.687439906444,-26.837169113070704]}"
2_000000000000000000f1_0_000000000000000000f1_0,-26.82217,-50.309062,736,diferenca,28.57000000000005,18.11979797979802,4.670000000000016,4.645316633541134,0.9151,0.7825449275362323,0.3793,0.0913794105757312,92.49197,4.392606,0.0,10.06939305262614,12.795248639333433,5.604955442097338,84.39646680477496,9.000661965236697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.32811379279619,-26.837169113070704]}"
2_000000000000000000f2_0_000000000000000000f2_0,-26.81728,-50.222716,737,diferenca,29.870000000000005,17.818595041322357,5.690000000000055,4.799592149646664,0.8922,0.77131884057971,0.194,0.15202908214860006,98.309265,4.425759,0.0,10.101256824305603,12.753012924264919,5.638962644722519,84.15513292008961,8.755339641127732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.23828226438424,-26.837169113070704]}"
2_000000000000000000f3_0_000000000000000000f3_0,-26.818498,-50.037411,739,diferenca,32.910000000000025,21.321746987951848,8.53000000000003,4.974134115707429,0.8501000000000001,0.6849623188405799,0.20370000000000002,0.12533587235492724,77.998314,4.649983,0.0,10.505371380866587,12.460286708739806,5.514299917319039,83.92739731211203,8.452202240785258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.058619207560334,-26.837169113070704]}"
2_000000000000000000f4_0_000000000000000000f4_0,-26.821458,-49.76937,742,diferenca,31.950000000000045,20.920986842105293,7.830000000000041,5.110599055918307,0.8410000000000001,0.7428739130434783,0.4055,0.08950198063094471,96.1872,4.5660133,0.0,10.599199578477307,12.301461472210132,5.441806840589918,83.0679182859182,8.112437832790528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.78912462232448,-26.837169113070704]}"
2_000000000000000000f5_0_000000000000000000f5_0,-26.820093,-49.679967,743,diferenca,31.690000000000055,20.664392523364516,8.07000000000005,5.058090556987421,0.8501000000000001,0.7590101449275364,0.5362,0.07835964309002531,107.37125,4.7195053,0.0,10.579831007686643,12.41917558727864,5.496509350188232,84.10673539168532,7.915413015693678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.69929309391252,-26.837169113070704]}"
2_000000000000000000f6_0_000000000000000000f6_0,-26.819997,-49.500002,745,diferenca,30.99000000000001,19.261337209302347,7.490000000000009,4.7292189804829095,0.8877,0.7701898550724638,0.1464,0.14923098829698467,107.55588,4.731002,0.0,11.089520179982317,12.196477534310594,5.404386296439621,86.3499000061698,7.550401766986612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.51963003708862,-26.837169113070704]}"
2_000000000000000000f7_0_000000000000000000f7_0,-26.818644,-49.320949,747,diferenca,31.970000000000027,21.761956521739172,8.010000000000048,4.821339395160492,0.8527,0.7546362318840578,0.279,0.09750826344917682,114.12197,5.025893,0.0,12.37184388252964,11.867376683169054,5.201174849179817,85.6773034073043,7.007788348435283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.33996698026472,-26.837169113070704]}"
2_000000000000000000f8_0_000000000000000000f8_0,-26.820851,-49.229467,748,diferenca,35.690000000000055,24.600287356321868,8.650000000000034,5.265151854919051,0.6876,0.6120057971014492,0.3199,0.05630861875507144,119.76727,5.1082215,0.0,12.40779243797008,11.867376683169054,5.201174849179817,85.6773034073043,7.007788348435283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.25013545185276,-26.837169113070704]}"
2_000000000000000000f9_0_000000000000000000f9_0,-26.819619,-49.049333,750,diferenca,36.370000000000005,25.043154761904788,10.730000000000018,5.279249094318157,0.7001000000000001,0.6317971014492754,0.3457,0.0569309395290149,126.886406,5.345214,0.0,12.70646913542176,11.900048562621102,5.180268472631467,84.4528847557162,6.7261278761118435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.07047239502886,-26.837169113070704]}"
2_000000000000000000fa_0_000000000000000000fa_0,-26.81982,-48.871089,752,diferenca,33.610000000000014,22.01509803921571,10.29000000000002,4.510081803642002,0.8479,0.7500507246376811,0.3594,0.07895733322807691,116.80647,4.946616,0.0,12.4265625520151,11.983895917872243,5.211236264225486,83.22133082095799,7.098345350287941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.89080933820495,-26.837169113070704]}"
2_000000000000000000fb_0_000000000000000000fb_0,-26.82246,-48.778677,753,diferenca,33.97000000000003,23.47956097560979,11.050000000000011,4.520159753537667,0.785,0.6593666666666668,0.27190000000000003,0.080829730982034,107.88456,4.8710275,0.0,11.95732599555583,11.880391021068588,5.137563436965821,83.1671053982688,7.455174615925603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.800977809793004,-26.837169113070704]}"
2_000000000000000000fc_0_000000000000000000fc_0,-26.731857,-51.118895,784,diferenca,30.630000000000052,19.7404555314534,5.330000000000041,4.778765123424225,0.8487,0.7730710144927538,0.3541,0.07216302216880724,60.68573,4.755544,0.0,10.477994412361351,13.625861567187297,5.60481435781108,82.61736537530925,8.708676496835508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.13659754850376,-26.74733758465875]}"
2_000000000000000000fd_0_000000000000000000fd_0,-26.730342,-50.670893,789,diferenca,30.53000000000003,19.52664864864868,6.730000000000018,4.771999140346846,0.8425,0.7470347826086957,0.23770000000000002,0.10506615283396166,73.56623,4.152725,0.0,9.569840779630175,13.006655053945302,5.476889681934684,83.13111052605642,8.871870517963075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.687439906444,-26.74733758465875]}"
2_000000000000000000fe_0_000000000000000000fe_0,-26.730093,-50.310002,793,diferenca,31.010000000000048,18.93005540166207,4.430000000000007,4.94503920503297,0.8773000000000001,0.7545782608695651,0.306,0.11154749410208172,87.05991,4.4150558,0.0,9.851298153109168,12.775320009196452,5.570154314492751,83.90779119662965,8.75819851443231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.32811379279619,-26.74733758465875]}"
2_000000000000000000ff_0_000000000000000000ff_0,-26.734631,-50.212208,794,diferenca,30.970000000000027,19.433039513677848,7.710000000000036,4.786990272367325,0.8626,0.7592014492753626,0.17950000000000002,0.1395228841992968,79.84145,4.547717,0.0,10.698849086283857,12.5736607781462,5.5092352309321715,83.73264340654167,8.513037074111683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.193366500178264,-26.74733758465875]}"
