UA,anom_lst_max,anom_lst_mean,anom_lst_min,anom_lst_sd,anom_ndvi_max,anom_ndvi_mean,anom_ndvi_min,anom_ndvi_sd,anom_prec_max,anom_prec_mean,anom_prec_min,anom_prec_sd,anom_rad_mean,anom_rad_sd,anom_umid_mean,anom_umid_sd,cycle_lst_max_cycle1,cycle_lst_max_cycle2,cycle_lst_mean_cycle1,cycle_lst_mean_cycle2,cycle_lst_min_cycle1,cycle_lst_min_cycle2,cycle_lst_sd_cycle1,cycle_lst_sd_cycle2,cycle_ndvi_max_cycle1,cycle_ndvi_max_cycle2,cycle_ndvi_mean_cycle1,cycle_ndvi_mean_cycle2,cycle_ndvi_min_cycle1,cycle_ndvi_min_cycle2,cycle_ndvi_sd_cycle1,cycle_ndvi_sd_cycle2,cycle_prec_max_cycle1,cycle_prec_max_cycle2,cycle_prec_mean_cycle1,cycle_prec_mean_cycle2,cycle_prec_min_cycle1,cycle_prec_min_cycle2,cycle_prec_sd_cycle1,cycle_prec_sd_cycle2,cycle_rad_mean_cycle1,cycle_rad_mean_cycle2,cycle_rad_sd_cycle1,cycle_rad_sd_cycle2,cycle_umid_mean_cycle1,cycle_umid_mean_cycle2,cycle_umid_sd_cycle1,cycle_umid_sd_cycle2,monthly_lst_max_cycle1,monthly_lst_max_cycle2,monthly_lst_mean_cycle1,monthly_lst_mean_cycle2,monthly_lst_min_cycle1,monthly_lst_min_cycle2,monthly_lst_sd_cycle1,monthly_lst_sd_cycle2,monthly_ndvi_max_cycle1,monthly_ndvi_max_cycle2,monthly_ndvi_mean_cycle1,monthly_ndvi_mean_cycle2,monthly_ndvi_min_cycle1,monthly_ndvi_min_cycle2,monthly_ndvi_sd_cycle1,monthly_ndvi_sd_cycle2,monthly_prec_max_cycle1,monthly_prec_max_cycle2,monthly_prec_mean_cycle1,monthly_prec_mean_cycle2,monthly_prec_min_cycle1,monthly_prec_min_cycle2,monthly_prec_sd_cycle1,monthly_prec_sd_cycle2
37,2.659999999999968,0.7888484882544375,-1.0600000000000023,0.2347922666603699,0.012099999999999889,0.01793105590062094,-0.042200000000000015,-0.007006099553428992,-30.613800000000012,-0.36646849999999986,0.0,-2.310750843510938,0.5362717963532795,0.15579142971556248,-1.3696257409326478,0.1845244485432147,31.390000000000043,34.05000000000001,20.410506912442443,21.19935540069688,6.670000000000016,5.610000000000014,4.836525652594105,5.071317919254475,0.8936000000000001,0.9057,0.8325391304347827,0.8504701863354036,0.518,0.4758,0.0672363346762238,0.0602302351227948,113.38017,82.76637,5.372613,5.0061445,0.0,0.0,12.924455532564554,10.613704689053616,13.497406246639352,14.033678042992632,5.764464926497569,5.920256356213131,82.68029866525997,81.31067292432732,8.321081774746599,8.505606223289814,25.70000000000003,26.54680000000003,21.3819267676768,21.83227584681403,15.730000000000034,16.457142857142887,3.488258622229479,3.3527224572684777,0.9020833333333336,0.9060142857142858,0.8621650000000001,0.8823676587301588,0.7482800000000001,0.8504285714285716,0.0394058812234939,0.0154408618882784,799.9656472206116,1588.437563419342,490.2509149114291,1066.3088312864777,234.62978291511536,596.0317004421231,169.03171900120964,270.9742432941269
39,2.9599999999999795,0.8151254734379876,-0.8600000000000136,0.029472408490682334,0.02190000000000003,0.013102691511387543,-0.01749999999999996,-0.007932294849580093,-24.725399999999993,-0.3542170000000002,0.0,-2.1609440875224077,0.5026929849977684,0.13968333541812328,-1.3209470202643416,0.32283454608661444,33.63000000000005,36.59000000000003,22.46365750528544,23.278782978723427,9.750000000000057,8.890000000000043,4.802922509820401,4.832394918311083,0.8901,0.912,0.7577898550724635,0.7708925465838511,0.609,0.5915,0.0728601502282526,0.0649278553786725,99.41605,74.69065,4.999916,4.645699,0.0,0.0,12.24451213612188,10.083568048599473,13.311182737963536,13.813875722961305,5.638722882570043,5.778406217988167,82.94565397588049,81.62470695561615,7.484759125461293,7.807593671547908,27.342727272727306,28.09888888888892,23.02483922558926,23.63029118535788,16.186666666666696,17.417142857142885,3.950427530577358,3.711971169166204,0.8699833333333333,0.8665214285714287,0.7915190277777779,0.8106883597883598,0.6942499999999999,0.7342642857142857,0.0533404526171005,0.0430430241197444,742.7101449966431,1581.8695182800293,451.56342775623006,960.0192396152568,202.5110285282135,507.02209914579,166.68413554625786,275.73236854636303
40,1.420000000000016,0.8444493153588866,-1.8999999999999773,0.20267553755086265,0.02739999999999998,0.010496273291925262,0.0011999999999999789,-0.011011736322971394,-20.075090000000003,-0.4565520000000003,0.0,-2.6295166483093837,0.4876516742468251,0.13835270424793222,-1.4718812086477726,0.5224201948985279,35.910000000000025,37.33000000000004,24.35598698481565,25.200436300174538,10.650000000000034,8.750000000000057,4.71855751054358,4.921233048094443,0.8369000000000001,0.8643000000000001,0.6123565217391307,0.622852795031056,0.4068,0.408,0.1243167010807944,0.113304964757823,96.22915,76.15406,4.823248,4.366696,0.0,0.0,12.047014941413115,9.417498293103732,13.242057684082289,13.729709358329114,5.57552396153349,5.713876665781422,82.54237258507037,81.0704913764226,7.019759089593127,7.542179284491655,30.19181818181821,30.59666666666669,25.338365319865343,26.143482874814424,18.696666666666687,19.51000000000003,4.00216327627839,3.961829355560414,0.7759833333333335,0.7527214285714287,0.7068430555555555,0.6900239417989419,0.6289333333333335,0.6212,0.0490903133399243,0.0436026224844245,746.4106044769287,1545.911512374878,440.1213933626811,930.1061789282006,199.58164286613464,499.866776333598,164.80001034830903,270.46618988447085
41,5.919999999999959,1.276200500944384,-2.2800000000000296,0.5697624370823524,-0.0034999999999999476,-0.012821325051760035,-0.133,0.005510549005150203,-37.909850000000006,-0.5231980000000007,0.0,-3.3794725556563723,0.4779376573196661,0.12780354021654894,-1.6787270522593474,0.682982072472007,37.75000000000006,43.670000000000016,25.380863636363657,26.65706413730804,11.07000000000005,8.79000000000002,5.4291507103736985,5.998913147456051,0.7145,0.7110000000000001,0.6294797101449278,0.6166583850931677,0.5051,0.3721,0.0482310128736106,0.0537415618787608,111.13409,73.22424,4.765551,4.242353,0.0,0.0,12.443159119308032,9.06368656365166,13.40159361650239,13.879531273822057,5.70681812003399,5.834621660250539,81.69517860842151,80.01645155616217,7.084957136470539,7.767939208942546,33.35181818181821,35.04120000000003,27.140955387205413,28.211932010890376,18.69666666666671,19.79785714285717,5.007411926270732,5.153646499909222,0.5816333333333333,0.5759785714285715,0.5511558333333334,0.5449362433862435,0.5026166666666666,0.4810714285714286,0.0255319531874231,0.0278077656882109,759.8976697921753,1521.0333404541016,434.8565242389838,903.6212158676196,193.70485281944275,525.2558858129632,168.233227562081,256.02855726185874
47,0.21999999999997044,0.8778130300065001,-1.420000000000016,0.06018105650994343,0.0024000000000000687,0.005852173913043712,-0.10200000000000004,0.005087443619251196,-13.039723999999993,-0.29553079999999987,0.0,-2.474305360982857,0.5228745321390651,0.14430942091353227,-1.4841724068928244,0.3704531657208978,33.75000000000006,33.97000000000003,19.960776255707795,20.838589285714296,7.03000000000003,5.610000000000014,5.068177091630662,5.128358148140605,0.9155,0.9179,0.8589478260869563,0.8648,0.5631,0.4611,0.0556103097747644,0.0606977533940156,113.32234,100.282616,5.2040625,4.9085317,0.0,0.0,13.052295702271929,10.577990341289071,13.389996911479535,13.9128714436186,5.7367361398355445,5.881045560749077,82.76021750812454,81.27604510123172,8.141408596824371,8.51186176254527,25.92818181818184,26.765000000000036,21.695057960557996,22.199925044091746,15.056666666666697,16.95928571428575,3.6868850173891023,3.3375785045098474,0.8988333333333335,0.8992714285714286,0.8545140277777777,0.8743025462962963,0.7775,0.8346642857142857,0.0373007270524081,0.0168389587587335,707.0401139259338,1615.302872657776,464.075418005387,1012.6490181514528,213.0450215339661,582.0627716230229,161.7068682723205,270.4066958603154
49,4.460000000000036,1.0650248334627577,0.08000000000003915,0.2830637716811353,0.0010000000000000009,-0.0010861283643895936,-0.23020000000000007,0.008213112985397196,10.189910999999995,-0.49331380000000014,0.0,-2.5620938888222664,0.493480734966683,0.13337420917267462,-1.7861502961192173,0.7929748036797095,36.81,41.27000000000004,24.1384353741497,25.20346020761246,9.870000000000005,9.950000000000044,5.431899360124572,5.714963131805708,0.7498,0.7508,0.6811072463768117,0.6800211180124222,0.6053000000000001,0.3751,0.0373689955919044,0.0455821085773016,94.383224,104.573135,4.8711553,4.3778415,0.0,0.0,12.026881547916846,9.46478765909458,13.310298484082288,13.803779219048971,5.74024842911109,5.873622638283765,81.93053212505208,80.14438182893286,7.19859259867029,7.991567402349999,30.457272727272755,31.218148148148178,24.850751683501716,25.63097635534088,17.3666666666667,18.9614285714286,4.260710134038596,4.178461988807709,0.7781166666666667,0.7780285714285714,0.7366494444444444,0.7320658352312698,0.6912500000000001,0.6634500000000001,0.0325344417739633,0.0362632354649742,775.9478492736816,1575.1400299072266,444.492910027504,932.480200216863,188.0506076812744,515.3513604365289,173.1481510286586,270.66200661625834
50,4.740000000000009,1.0709116133131005,-2.079999999999984,0.4015416938073688,0.0046999999999999265,0.0007383022774327674,-0.05689999999999995,0.0017264981522215964,-10.409266000000002,-0.4998760999999998,0.0,-2.462606824515367,0.46047092398852385,0.12544817863075064,-1.839121000458178,0.7475619183030453,37.01000000000005,41.75000000000006,24.54815602836883,25.61906764168193,12.670000000000016,10.590000000000032,5.138251434626594,5.5397931284339625,0.7915000000000001,0.7962,0.6940101449275364,0.6947484472049692,0.5787,0.5218,0.0477258631459121,0.0494523612981337,100.60956,90.200294,4.6613684,4.1614923,0.0,0.0,11.57180611019179,9.109199285676423,13.127859344356237,13.58833026834476,5.607845031125535,5.733293209756286,81.30103718235698,79.4619161818988,7.2220593650487555,7.969621283351801,30.55400000000003,32.45320000000003,25.448458333333367,26.58030352186803,18.131666666666703,19.18857142857146,4.263078140689967,4.507447710481402,0.7491000000000002,0.741657142857143,0.7001334722222222,0.6777153769841271,0.6438833333333335,0.5916142857142858,0.0393031245839845,0.0433992090563435,785.6405620574951,1639.3214478492737,435.3192331890265,900.0411933258196,182.6729027032852,505.43087240331806,180.57304349988743,287.38956987859484
51,4.840000000000032,0.9313337517107385,0.30000000000001315,0.46845728193938196,0.022599999999999953,0.006527536231884512,-0.19540000000000007,0.013936366177544401,-10.409266000000002,-0.4998760999999998,0.0,-2.462606824515367,0.46047092398852385,0.12544817863075064,-1.839121000458178,0.7475619183030453,36.73000000000002,41.57000000000005,24.911031941031965,25.842365692742703,11.33000000000004,11.630000000000052,5.047150062245318,5.5156073441847,0.7726000000000001,0.7952,0.6876768115942029,0.6942043478260874,0.5943,0.3989,0.0450717050124871,0.0590080711900315,100.60956,90.200294,4.6613684,4.1614923,0.0,0.0,11.57180611019179,9.109199285676423,13.127859344356237,13.58833026834476,5.607845031125535,5.733293209756286,81.30103718235698,79.4619161818988,7.2220593650487555,7.969621283351801,30.131666666666685,32.09720000000002,25.623240319865342,26.759839285405985,18.65666666666669,19.902592592592622,4.024964794257671,4.200059770068858,0.7513666666666667,0.7460785714285716,0.6944102777777778,0.6909867724867724,0.62505,0.6192000000000001,0.0432852881614448,0.0402180113700145,777.5131740570068,1650.0147233009338,419.5938641031583,884.0700576127583,172.99191331863403,480.7369741754592,173.37474289370172,293.3504459357325
58,3.240000000000002,0.8052128132058485,0.30000000000001315,0.11453975332019439,0.017999999999999905,0.008626915113871925,-0.2333,0.021897377981961,-7.057719999999989,-0.3622961,0.0,-1.7140209702999538,0.5180803138742185,0.14327330168121932,-1.7420489662716676,0.6335522244675182,32.21000000000004,35.450000000000045,21.002879120879168,21.808091934085017,7.870000000000003,8.170000000000016,4.936993997630571,5.051533750950766,0.8866,0.9046,0.8346202898550728,0.8432472049689447,0.6503,0.417,0.0374734788524752,0.0593708568344362,104.78226,97.72454,5.0506115,4.6883154,0.0,0.0,11.89771951401818,10.183698543718226,13.218038129744382,13.7361184436186,5.72494960595718,5.868222907638399,82.57539419270536,80.83334522643369,7.874501817396476,8.508054041863994,26.950000000000028,28.02481481481484,22.441968855218885,23.11758491375848,16.368333333333357,17.590000000000032,3.6895514241525103,3.566419928601139,0.8926,0.8970357142857145,0.8571406944444445,0.8654196097883599,0.8062666666666667,0.8228142857142859,0.0262104786920719,0.0210322722908002,735.8189759254456,1657.5098581314087,460.86828310290974,998.6111941998146,217.01383447647092,574.7003894024529,162.84567371488075,276.64721998042694
59,3.9600000000000364,0.7660924491094185,3.319999999999993,0.17217569858799475,0.007899999999999907,0.008029606625258645,-0.132,0.0022762357546285,6.419505000000001,-0.4028337000000004,0.0,-2.215838303405718,0.5001856318925437,0.13714344417905,-1.8960911228283521,0.8584304270872645,33.55000000000001,37.51000000000005,22.19298056155511,22.95907301066453,5.7900000000000205,9.110000000000014,4.950102882371065,5.12227858095906,0.9049,0.9128,0.8427057971014494,0.8507354037267081,0.6444000000000001,0.5124000000000001,0.038803110901947,0.0410793466565755,93.1545,99.574005,4.8861217,4.483288,0.0,0.0,11.889214868425038,9.67337656501932,13.128343941616505,13.628529573509049,5.711291344733465,5.848434788912515,82.20747431757074,80.31138319474239,7.43134679697816,8.289777224065425,26.28000000000003,28.041200000000032,22.03989478114481,22.98966625627462,15.398333333333367,16.997142857142887,3.7396702031327607,3.7061356932891303,0.8575499999999999,0.874207142857143,0.8116443055555557,0.8296650132275133,0.7635000000000001,0.7601777777777778,0.0339101831126092,0.0335479291346102,789.2961845397949,1700.775179862976,445.85862986246747,954.9403269478838,184.1527314186096,522.93299366883,174.62238173811767,297.3924501420535
69,0.5799999999999841,0.9260543897311813,1.3799999999999955,-0.00196228049972369,0.019100000000000006,0.02565921325051801,-0.135,-0.005837977578041199,4.003584000000004,0.08369439999999972,0.0,-0.4046986706025457,0.5379631675346825,0.18965629505252668,-1.4556642528023787,0.29759438825471385,31.470000000000027,32.05000000000001,18.93753398058255,19.86358837031373,3.1100000000000136,4.490000000000009,5.705889508551395,5.703927228051671,0.8461000000000001,0.8652000000000001,0.7741333333333331,0.7997925465838511,0.6869000000000001,0.5519000000000001,0.0446947899783434,0.0388568124003022,93.367676,97.37126,5.0973926,5.181087,0.0,0.0,11.705312446875842,11.300613776273297,13.645412173580006,14.183375341114688,5.855610695932238,6.045266990984764,81.10008644685452,79.64442219405214,9.32456617257624,9.622160560830954,25.14166666666669,26.037500000000023,19.71686363636367,20.708590895215924,10.835000000000022,13.356666666666694,4.7940721567248925,4.413374028491534,0.8398333333333334,0.8488,0.7972052777777779,0.8158692791005291,0.7428,0.7797642857142856,0.0333027807330317,0.0227847426569621,832.2860922813416,1540.945896118879,463.7573573390643,1115.4466154997838,279.98419713974,726.9097329378128,144.44540112811111,232.80901344448964
70,2.079999999999984,1.1740527926594275,-4.319999999999993,0.16691400430717795,0.024399999999999977,0.0070428571428574616,-0.2891,0.004184619228419506,8.718320000000006,-0.043537999999999855,0.0,-0.9602101562429901,0.5433372235340279,0.18266616640633782,-1.446658749193233,0.26678557643594836,31.410000000000025,33.49000000000001,18.76949903660888,19.94355182926831,3.990000000000009,-0.3299999999999841,5.649527384831832,5.81644138913901,0.8340000000000001,0.8584,0.7567347826086953,0.7637776397515528,0.6641,0.375,0.0482133928897201,0.0523980121181396,97.34344,106.06176,5.218947,5.175409,0.0,0.0,12.181022010169958,11.220811853926968,13.615505039333415,14.158842262867443,5.841213115809479,6.023879282215817,81.69336083403527,80.24670208484204,9.119143430092988,9.385929006528936,24.93166666666669,25.62333333333336,19.23341498316501,20.282389806409405,10.44833333333336,12.672222222222254,4.706710738709593,4.55240292440688,0.8271666666666667,0.8163785714285715,0.7550469444444445,0.7708123015873015,0.6719833333333334,0.7140857142857143,0.0522186662286624,0.0336420872539324,813.9178318977356,1539.324607372284,468.40307102600735,1102.8762989503157,268.5293183326721,699.0176062583923,145.69519977074336,237.6198967695326
74,0.4600000000000364,1.0692852932508217,-0.5400000000000205,0.08254296973938757,0.0043999999999999595,0.018881159420289673,0.13840000000000002,-0.020122568421055906,-7.391829999999999,-0.38203560000000003,0.0,-1.9876472789955297,0.5180803138742185,0.14327330168121932,-1.7420489662716676,0.6335522244675182,31.670000000000016,32.13000000000005,19.187222222222253,20.256507515473075,5.03000000000003,4.490000000000009,5.179137607558235,5.261680577297622,0.8857,0.8901,0.7878840579710145,0.8067652173913041,0.2567,0.3951,0.1155707796468067,0.0954482112257508,102.8678,95.47597,5.042797,4.6607614,0.0,0.0,11.933922619763154,9.946275340767624,13.218038129744382,13.7361184436186,5.72494960595718,5.868222907638399,82.57539419270536,80.83334522643369,7.874501817396476,8.508054041863994,24.675714285714317,26.41181818181821,19.95773965848969,21.031504744223938,13.613333333333363,14.840000000000028,3.85431936511087,3.786244831059992,0.87285,0.8857785714285714,0.8096995833333333,0.843146164021164,0.677925,0.79595,0.0538037088858474,0.0244987420745467,694.8930320739746,1619.4229879379272,452.8951870103677,982.0848747872516,237.05409145355225,601.6908251144923,149.1242948642084,269.15949355960737
77,3.180000000000007,1.0709780663261093,-0.12000000000000455,0.13479811915271434,0.023700000000000054,0.01163954451345739,-0.06479999999999997,-0.0020800282706361015,-4.370913999999999,-0.4433750000000005,0.0,-2.726133528549825,0.47942091458383373,0.13414738301802487,-2.097026568550916,0.9560330583324443,34.27000000000004,37.450000000000045,22.442374727668867,23.513352793994976,8.090000000000032,7.970000000000027,5.254726124951759,5.389524244104473,0.8314,0.8551000000000001,0.7505318840579714,0.7621714285714288,0.6269,0.5621,0.0527901684213751,0.050710140150739,96.358734,91.98782,4.567738,4.124363,0.0,0.0,11.709730415545598,8.983596886995773,13.208987382712396,13.68840829729623,5.696362903063389,5.830510286081414,81.49742184476938,79.40039527621846,7.276698066611086,8.23273112494353,29.519090909090927,31.11333333333336,24.21943181818185,25.12375701229728,16.386666666666695,18.11222222222225,4.3831179728860885,4.410426312152998,0.7832166666666667,0.7913142857142859,0.7123615277777778,0.7138002314814815,0.5973,0.6369571428571429,0.0622987638002999,0.0502375237149701,756.0234031677246,1678.1865620613098,408.4580302834511,907.8156200652738,167.52231085300446,492.84513699723175,167.58230888015188,307.1760495118995
81,2.079999999999991,0.7973013649425056,-5.099999999999966,0.4155746126120645,-0.0020999999999999908,0.01536583850931672,0.04520000000000002,-0.004702833751695397,-38.884725,-0.35861000000000054,0.0,-2.7125849969846367,0.40743254714968025,0.13452027479689388,-1.5181615458031956,0.3649653299161493,35.63000000000005,37.71000000000004,23.620468750000025,24.41777011494253,10.550000000000011,5.4500000000000455,4.930761835687652,5.346336448299716,0.8541000000000001,0.8520000000000001,0.7565913043478262,0.7719571428571429,0.6006,0.6458,0.0528786243192168,0.0481757905675214,121.508415,82.62369,4.620758,4.262148,0.0,0.0,12.300542491109749,9.587957494125112,14.118079211022918,14.525511758172598,5.882098708357819,6.0166189831547126,80.39442356387458,78.87626201807139,7.453887797453258,7.818853127369407,28.240000000000027,29.92785714285716,24.042799663299693,24.666501349589783,18.11833333333336,18.813571428571457,3.654132038752053,3.784345277792081,0.8350500000000002,0.8310214285714287,0.7801477777777778,0.7768634920634923,0.71505,0.7043666666666667,0.0396929196348135,0.0450936144585964,602.908429145813,1447.8041515350342,412.9228977262974,915.0106218225944,186.9367356300354,566.630578143755,143.36082119449424,230.9604573188893
85,0.8199999999999932,0.3765081967212751,-3.1999999999999886,0.14906052033572426,0.031200000000000006,0.062327950310559044,0.015100000000000002,-0.0219068202201615,46.238844,0.4836830000000001,0.0,1.175139855688851,0.4990924661219758,0.22499390312652512,-1.200926508963704,0.9181885107462282,33.07000000000005,33.89000000000004,21.40942622950825,21.785934426229524,5.3700000000000045,2.170000000000016,5.52434489835965,5.673405418695374,0.8263,0.8575,0.7013130434782608,0.7636409937888199,0.5732,0.5883,0.0724338617127467,0.0505270414925852,69.290016,115.52886,4.806756,5.290439,0.0,0.0,10.285196207925924,11.460336063614776,13.9011489845389,14.400241450660875,6.011767233025991,6.236761136152516,79.79757463081664,78.59664812185294,7.996916046891489,8.915104557637717,27.68833333333336,28.16307692307696,22.29448484848488,22.709515776467256,14.066666666666691,15.372222222222248,4.369287649723989,4.459596840736175,0.8086333333333334,0.8440142857142858,0.7298604166666668,0.7773008597883598,0.6565833333333333,0.729057142857143,0.054781342830202,0.0379684392199814,791.0000567436218,1592.7371091842651,441.519866168499,1115.3816721390758,286.4805018901825,743.5829468369484,136.95642633441807,254.91523320402788
87,0.6200000000000045,0.7364863318108341,1.420000000000016,0.18961910943197147,0.042100000000000026,0.022736645962732838,0.0024999999999999467,-0.008957943950426199,5.158060000000006,0.3201697000000001,0.0,0.3460028157346038,0.507106865060825,0.21520293382368827,-1.265690268950678,0.7124213162245034,34.450000000000045,35.07000000000005,21.45592445328034,22.192410785091173,4.470000000000027,5.890000000000043,5.652286918214972,5.841906027646943,0.775,0.8171,0.684013043478261,0.7067496894409938,0.5461,0.5486,0.0646921268713815,0.0557341829209553,76.06893,81.22699,4.8530593,5.173229,0.0,0.0,10.78782559984096,11.133828415575564,13.754076630200998,14.261183495261823,5.8992989210843545,6.114501854908043,79.86041598768463,78.59472571873395,8.454905294548881,9.167326610773385,27.59833333333336,28.01800000000002,22.01431986531989,22.73590452920673,13.221666666666692,14.501111111111136,4.709733908999288,4.658918421253646,0.7673333333333333,0.7726071428571427,0.6891290277777777,0.7108853505291005,0.6030166666666666,0.6306857142857142,0.0557918510513036,0.0451810639221603,776.8848805427551,1539.1640195399525,440.8548679848512,1096.3623252931866,291.9250605106354,758.0892676832154,130.90907358578824,247.567700194634
89,2.1200000000000045,1.0452501473882734,-1.9399999999999977,0.18254805314763622,0.009199999999999986,0.015436853002070317,-0.04910000000000003,-0.012003452493316094,9.065339999999992,0.29692900000000044,0.0,0.7054968978666629,0.512328580240796,0.20748787949124203,-1.265954282798205,0.5418278715921634,33.23000000000002,35.35000000000002,20.884469696969745,21.92971984435802,5.850000000000023,3.910000000000025,5.440944076725171,5.623492129872807,0.7953,0.8045,0.6717159420289854,0.6871527950310558,0.5249,0.4758,0.0796601324526494,0.0676566799593333,79.94646,89.0118,4.90548,5.202409,0.0,0.0,10.642317833795286,11.347814731661948,13.632088630200982,14.144417210441778,5.823505282729911,6.0309931622211534,80.47245485232777,79.20650056952957,8.583089840754308,9.124917712346472,26.518333333333363,26.854000000000028,21.418122895622925,22.177598608450083,13.891666666666694,14.576666666666698,4.161010078532559,4.273988082978102,0.8023666666666666,0.8084214285714285,0.743383888888889,0.7569198082010581,0.6777666666666667,0.6990500000000001,0.0453003663183882,0.0344520578535681,796.4836645126343,1607.272469997406,451.70787545045215,1098.4827632288604,282.750426530838,710.8635289669037,134.80584674883752,257.0797319291061
95,1.9600000000000364,1.0696455870720243,-0.6200000000000045,0.1463270098459457,0.008400000000000074,0.04251966873706037,0.2686,-0.04987099737872469,-11.782260000000008,-0.21726230000000069,0.0,-1.7552674652117766,0.5097915878833081,0.14952143278007846,-1.6644215864378253,0.5878289136097621,32.170000000000016,34.13000000000005,19.412273781902584,20.48191936897461,6.230000000000018,5.610000000000014,5.084858139703934,5.23118514954988,0.89,0.8984000000000001,0.7848797101449273,0.8273993788819877,0.0967,0.3653,0.1341485177171685,0.0842775203384438,99.90039,88.11813,4.8564816,4.6392193,0.0,0.0,11.763210746307305,10.007943281095528,13.094289095954414,13.604080683837722,5.6554541536186775,5.804975586398756,82.93526047761225,81.27083889117442,7.88623055043378,8.474059464043542,25.746666666666695,27.185833333333363,21.280260461760488,22.09328652358253,15.550000000000026,16.376428571428594,3.651679168257179,3.5787526632600315,0.8760833333333333,0.8864071428571431,0.808973888888889,0.8537040674603175,0.6111,0.8104000000000001,0.0757481552743632,0.0221327762001658,699.3984546661377,1605.9991989135742,437.4863306383292,991.861566007774,241.39971208572388,635.6282480955124,143.98017349719592,264.8386327630212
97,1.6799999999999997,1.0252539527943654,3.1999999999999886,0.15141774003188146,0.00869999999999993,0.012417391304347603,-0.031399999999999983,-0.0027491805277225986,-3.5584499999999935,-0.23663800000000013,0.0,-1.5743184540575985,0.47219229820331243,0.139206711009491,-2.020776533772505,0.9611285942348227,35.21000000000004,36.89000000000004,22.321840354767232,23.347094307561598,4.350000000000023,7.550000000000011,5.350417596174004,5.501835336205885,0.8439000000000001,0.8526,0.775026086956522,0.7874434782608696,0.5926,0.5612,0.0425355116843924,0.0397863311566698,99.91475,96.3563,4.565882,4.329244,0.0,0.0,11.095530591214173,9.521212137156574,13.075896851205572,13.548089149408884,5.61468200432945,5.753888715338941,82.00253313852082,79.98175660474831,7.138917091618501,8.100045685853324,28.178000000000036,29.239629629629658,22.89341582491585,23.708078332327503,15.521666666666698,16.689230769230804,4.544359010458411,4.408277739026226,0.8438833333333333,0.8526642857142857,0.804946527777778,0.8108673280423281,0.7578333333333332,0.7444142857142858,0.0282927944175316,0.0322152320750773,697.8212242126465,1635.7029678821564,417.5074952840805,942.5322458842226,181.7085015773773,551.0650527081452,148.3423836173656,286.8304695683994
98,3.240000000000009,1.0497841806528783,5.100000000000023,0.18493638427925507,0.024600000000000066,0.009268530020704158,-0.12490000000000001,0.0020045171010511995,-7.622009999999989,-0.27234669999999994,0.0,-2.028398354949328,0.47219229820331243,0.139206711009491,-2.020776533772505,0.9611285942348227,36.33000000000004,39.57000000000005,23.21595185995628,24.26573604060916,4.8700000000000045,9.970000000000027,5.59034064774742,5.775277032026675,0.8145,0.8391000000000001,0.7418246376811592,0.7510931677018634,0.6339,0.509,0.0439367674950318,0.045941284596083,98.84973,91.22772,4.546787,4.2744403,0.0,0.0,11.335395122360016,9.306996767410688,13.075896851205572,13.548089149408884,5.61468200432945,5.753888715338941,82.00253313852082,79.98175660474831,7.138917091618501,8.100045685853324,28.57800000000003,29.242800000000024,23.07003282828286,23.72164768894555,16.151666666666685,16.833076923076963,4.447180865994456,4.366768219886368,0.8456833333333335,0.8155714285714287,0.8010251388888889,0.7764387896825399,0.7503500000000001,0.7169642857142856,0.0348817781509408,0.03173272635281,740.0183706283569,1659.3834156990051,412.0479084948699,926.0403306593169,172.99188649654388,530.0929142291425,161.72064474258573,295.9734053154256
104,0.8199999999999967,0.6504591002137694,2.2800000000000296,-0.1492942250494611,0.02850000000000008,0.02171552795031062,0.02210000000000001,-0.0060976960830849,26.752374000000003,0.7524815,0.0,1.071759018187068,0.4844514559519322,0.2460909405469769,-1.2454629703567548,1.0287936981585766,30.63000000000005,31.450000000000045,19.59298947368426,20.24344857389803,2.490000000000009,4.770000000000039,5.419594266217221,5.27030004116776,0.8719,0.9004000000000001,0.8076869565217389,0.8294024844720496,0.6208,0.6429,0.0502781939451862,0.0441804978621013,76.792046,103.54442,4.7177925,5.470274,0.0,0.0,10.596395756509285,11.668154774696353,13.881159645726122,14.365611101678054,6.009613433732973,6.25570437427995,81.21151784460089,79.96605487424414,8.258029992957617,9.286823691116194,25.53166666666669,25.43148148148152,20.02203030303033,20.39087739297742,11.305000000000035,13.432400000000028,4.63235029444011,4.165271817834495,0.8782000000000001,0.8797857142857142,0.825196388888889,0.8399376984126986,0.7241500000000001,0.7921714285714286,0.045758616825815,0.0293157657923514,773.6516532897949,1592.7466991506517,430.4985575675965,1165.1683270102174,299.6613438129425,774.1755244731903,129.02557326279342,254.11754662861097
