UA,PD_ciclo1,MPD_ciclo1,MNTD_ciclo1,PD_ciclo2,MPD_ciclo2,MNTD_ciclo2,PD_delta,MPD_delta,MNTD_delta
470,3814.885079899,318.34851194456536,126.303017340025,3814.885079899,318.34851194456536,126.303017340025,0.0,0.0,0.0
487,2737.622777996,236.35550637878225,108.068430593625,2555.797688996,236.15282819343588,136.78093770355554,-181.82508899999993,-0.20267818534637172,28.71250710993054
49,4317.892769899,294.2204446133801,89.83509578885185,3666.418340899,285.19305601642367,78.86160003399999,-651.4744289999999,-9.027388596956428,-10.973495754851854
491,1694.9973,236.76555681699347,114.60891983333332,1880.503208,241.77064354285716,93.5995751904762,185.5059080000001,5.005086725863691,-21.009344642857116
494,2303.878626996,241.67755358634668,125.05198075968,2605.945988996,239.3987998492043,105.75193264490322,302.0673619999998,-2.278753737142381,-19.300048114776786
495,2161.267953996,242.98877378318613,135.32875027254545,2335.4321869960004,241.97644706634665,123.84512311984,174.16423300000042,-1.0123267168394818,-11.483627152705452
50,3178.663072902,245.29217118474253,99.1659177528158,3176.3277899020004,245.8362214393656,101.69159827913158,-2.3352829999994356,0.5440502546230732,2.5256805263157815
51,3564.202088003,268.9363283977073,123.6713094880244,3538.746491003,270.65481534373976,125.490312375225,-25.455597000000125,1.7184869460324421,1.8190028872005968
513,3822.634358003,312.47502565764165,104.44544836377273,3828.313625003,312.32527957941755,106.48687236377272,5.679266999999982,-0.1497460782240978,2.041423999999992
516,3419.608271003,306.47215859630387,107.68209862515,3508.067450003,331.3146027911756,114.41199160015,88.45917899999995,24.842444194871746,6.7298929749999985
517,3865.157349003,282.447400277671,102.51025018012,3960.040642003,282.0359057522745,103.53655341188237,94.88329299999987,-0.4114945253965061,1.0263032317623697
519,4324.1505089082,242.25407461008933,77.34006560889144,4566.8930389082,257.6186247137074,88.17956077713623,242.74252999999953,15.364550103618058,10.839495168244795
520,3696.677122003,301.735977470988,86.49506338323404,3798.396518003,301.9314015819963,93.01046395770211,101.71939599999996,0.19542411100826484,6.5154005744680745
522,4235.269597003,270.47127950114344,147.69079953353332,4213.604367003,271.21309631326466,145.05905333353334,-21.66522999999961,0.7418168121212148,-2.6317461999999807
523,4517.228073,289.2578535355769,83.79233712307692,4423.376079,289.52928459970235,80.739035828125,-93.85199400000056,0.2714310641254656,-3.053301294951922
526,1989.691727999,232.6052461753333,156.44945252657894,1918.063729899,237.30205338832104,117.3951310802,-71.62799810000001,4.69680721298775,-39.054321446378935
529,2734.968654996,294.2535940933202,114.30219693089656,2832.8020610000003,293.24677322167486,127.7933371724138,97.83340600400015,-1.0068208716453455,13.491140241517243
537,2824.6281849960005,239.1541404172381,83.04394927766667,3091.948906996,239.7294714492916,94.60547092094735,267.3207219999995,0.5753310320534979,11.561521643280685
551,2436.4937440000003,237.09953724338624,108.60290921428572,2748.004084,239.63517170075755,92.40556306060606,311.5103399999998,2.535634457371316,-16.19734615367966
555,3473.197140999,240.62257852212144,83.89177402087499,3220.711011996,241.96615669086643,89.3739563332381,-252.48612900300031,1.3435781687449833,5.482182312363108
561,2910.584511996,289.58420101587905,107.213230156125,2908.886806996,284.7379830300606,103.51246554533331,-1.6977050000000418,-4.846217985818441,-3.70076461079168
566,2440.347181006,236.26016432464863,72.07420605454054,2976.481511006,294.18190482314714,87.46062513562163,536.1343299999999,57.92174049849851,15.386419081081087
570,4001.477285902,279.7829235278636,75.4395620465,4089.871698402,273.7336495806039,68.18499333232258,88.39441250000027,-6.049273947259678,-7.254568714177424
571,4234.317483503,299.34167263108554,98.4616456546,4306.991576003,298.7404650129037,97.49892076374545,72.67409249999946,-0.6012076181818315,-0.9627248908545596
573,2926.530002503,292.76149152418617,83.09706675691892,3040.394999503,292.42150730030016,90.59628565805264,113.86499699999968,-0.339984223886006,7.499218901133716
575,3187.164872002,330.16259700851765,106.05229865737142,3698.700969002,296.63815286839025,110.85612578082927,511.53609700000015,-33.5244441401274,4.80382712345785
576,3559.518697503,265.4956274145127,106.23011540922728,4010.633145503,282.9717834307337,91.75847130786538,451.1144479999998,17.47615601622101,-14.471644101361903
579,4463.158915006,296.8260201236189,95.3029300520862,4372.070835003,300.1194952001091,99.56839278203636,-91.08808000299996,3.2934750764902105,4.265462729950158
58,3935.016747899,271.108023651288,124.97646532369048,4045.048060899,268.320462494703,118.34392959106664,110.03131299999995,-2.7875611565850136,-6.632535732623836
582,3767.583362896,336.2852099922439,110.78192091678048,5107.619319999,322.5313993907163,95.1706854226338,1340.0359571030003,-13.753810601527618,-15.611235494146683
584,2484.3104339990005,240.1607485171724,102.16241793120687,2546.816831899,241.08943648552687,90.45789311616127,62.50639789999968,0.9286879683544669,-11.704524815045602
59,3922.736781899,306.3624864696392,92.3668744916875,3852.195992899,309.5988098074927,93.5606397087174,-70.54078900000013,3.2363233378535483,1.193765217029906
597,2860.671478,264.46535627586206,132.46786756666663,2557.539423,265.47671660098524,108.69371486206896,-303.13205500000004,1.011360325123178,-23.774152704597668
602,3215.747725996,266.45497282840483,107.02568099989745,3220.023894996,264.2791898656585,104.51682660965854,4.276168999999754,-2.175782962746325,-2.508854390238909
605,2355.6857550000004,235.4434889310345,96.51862693333334,2212.7667810000003,235.49275665527065,100.387209,-142.91897400000016,0.04926772423615944,3.8685820666666615
615,1875.461969,242.8228371111111,130.99800605555555,1445.412958,237.1379415,153.68810866666666,-430.04901100000006,-5.684895611111102,22.690102611111115
619,2553.726664922,299.9495861866462,102.77799141169233,2601.510979922,297.7710666656752,101.20272169274074,47.78431499999988,-2.1785195209709514,-1.5752697189515885
631,3823.450524,302.55034149960784,85.07438370588235,3851.972963003,298.20589291555484,78.72259429635184,28.522439003000272,-4.344448584052998,-6.351789409530511
634,3976.428322503,280.11381607631057,89.22512601909433,3685.932700503,280.1995875589389,78.31579271171154,-290.4956219999999,0.08577148262833134,-10.909333307382795
636,4093.082797,320.817512410461,118.82544325,4023.100059,304.0791304376812,119.03077213043478,-69.98273800000015,-16.73838197277979,0.20532888043477726
637,4477.687566,289.2143001423451,91.50524495238096,3742.576156,310.89806803232324,103.835725,-735.1114099999995,21.683767889978128,12.330480047619034
638,3176.872369899,239.13329650482177,100.933553690025,3384.079785899,269.340035341988,122.79013666489188,207.20741599999974,30.206738837166256,21.856582974866882
639,3240.464074899,278.18220958824395,147.17823623753125,3586.751603899,273.7488013225647,133.6708004631842,346.2875290000002,-4.4334082656792475,-13.507435774347044
640,3171.029513999,329.89377497342423,109.81587239390907,3286.545128999,324.606849630195,108.5200310572,115.51561500000025,-5.286925343229257,-1.2958413367090742
642,4049.230480222,259.2836646077315,105.58081796338462,4448.996363222,253.59438388099764,83.55632963781818,399.7658829999996,-5.68928072673387,-22.024488325566438
660,3078.0701120000003,237.17497501045293,82.55646866666666,3012.1311940000005,237.49730379615383,88.646896175,-65.93891799999983,0.32232878570090406,6.090427508333335
668,2858.9611399960004,237.3719357649091,105.62738766654545,2435.472468,236.44817164672364,113.31687762962964,-423.48867199600045,-0.9237641181854599,7.689489963084199
669,2660.664800996,242.1640308900645,112.86490148374192,2604.1268469960005,241.86240575458064,104.2434173224516,-56.537953999999445,-0.3016251354838744,-8.621484161290311
672,2366.561497996,239.4196186554637,138.2515160415,2631.751452996,274.71533603227533,157.01730912483333,265.1899549999998,35.29571737681164,18.765793083333335
673,2488.557292,267.88764225396824,111.55017485714286,2581.79074,267.378045,114.01972768965516,93.23344799999995,-0.5095972539682521,2.469552832512292
682,3686.886238003,281.7949530732677,69.99491538473077,3884.697653003,280.66957533973374,72.55590448159259,197.81141500000012,-1.1253777335339805,2.5609890968618174
686,3500.431904999,328.83750199793536,86.70942457782222,3751.496806999,319.4151654525098,79.52850441180392,251.06490200000007,-9.422336545425537,-7.180920166018296
687,3828.292351003,310.0094997617495,99.98306380013334,3565.310142003,326.87176731848047,122.91020178402702,-262.98220900000024,16.862267556730956,22.927137983893687
688,4158.701177003,292.28277558654065,81.1087602501,4364.315237003,286.25456321594174,74.42728698493939,205.61405999999988,-6.028212370598908,-6.681473265160619
69,1804.736587,297.97118025641026,207.20699246153845,2380.913878,330.85769177124183,184.17678022222225,576.1772909999997,32.88651151483157,-23.0302122393162
690,3693.2540140062,290.8556745154271,91.11036775589778,3804.1061850062,304.7607671782072,87.295368740308,110.852171,13.905092662780078,-3.814999015589777
70,1945.873976,328.3111213166667,149.5285160625,1986.859138,323.0488483382353,139.55582817647058,40.985161999999946,-5.262272978431383,-9.972687886029405
712,2966.6588089960005,242.6422358393369,112.3328091762353,2914.012458996,243.5758579355936,100.39834270564704,-52.64635000000044,0.9336220962566983,-11.934466470588262
714,2896.774393,265.32708074712644,139.2791971,2856.976407,266.6600661921182,143.70739944827585,-39.79798600000004,1.3329854449917775,4.428202348275846
717,2820.47755,263.2336417862903,113.95556240625,2826.0746399960003,267.1650414526069,134.13912066653333,5.59708999600025,3.9313996663165653,20.183558260283334
718,3490.837880996,324.4639809916855,149.08862268725,3239.796147996,319.6863601549919,133.863299031,-251.04173300000002,-4.777620836693586,-15.225323656249998
723,2253.728883,273.0342762608696,131.79679708695653,2218.757558,271.4855596521739,130.47538230434782,-34.971325000000434,-1.5487166086957131,-1.3214147826087128
725,2584.024373,261.1200040846561,127.34032592857145,2842.602956,256.09563231060605,116.65993663636364,258.578583,-5.024371774050053,-10.680389292207806
728,2025.676855,312.46769504736847,110.0320334,2463.135263,301.2375346333333,115.75751904,437.4584080000002,-11.23016041403514,5.725485640000002
732,2946.4290650000003,259.4142966613191,121.96535897058824,2798.6005170000003,259.0445635265152,115.97177827272726,-147.82854799999996,-0.36973313480388015,-5.993580697860978
736,1808.372376,259.38878675324673,99.91916409090908,1828.943206,259.87229339920947,88.84120534782609,20.570829999999887,0.4835066459627342,-11.077958743082988
739,3186.187481496,260.8061527766341,97.98905463404878,3836.514970496,303.7725833930628,98.10905310860868,650.3274889999998,42.96643061642868,0.11999847455989254
74,4415.129826003,296.734292244263,98.97304982164286,4803.200657003,291.57907234858965,100.8098165162742,388.070831,-5.155219895673326,1.8367666946313363
742,3465.283760003,336.4192815762172,103.23056357164286,4045.024449003,315.88879507138995,94.74022768535184,579.7406889999997,-20.530486504827252,-8.490335886291021
743,3202.267304996,268.2249905517098,106.95441818410526,3138.991193996,237.88358186745893,72.85552513034783,-63.27611099999967,-30.341408684250894,-34.098893053757436
745,3316.078657902,272.3958245109048,123.1608968503611,3408.969897902,269.5593309984831,114.29187901571794,92.89123999999993,-2.8364935124216686,-8.86901783464316
747,4059.296381006,266.51186674808696,129.65220793517392,3797.710100006,241.72474119173933,104.124497125375,-261.5862809999999,-24.787125556347632,-25.52771080979892
750,4815.755715902,288.7529890517156,92.08926041828788,4457.577452902,292.6332875726339,90.63344327234428,-358.1782629999998,3.880298520918302,-1.4558171459435982
752,4414.569716899,290.5179499776515,86.06365602582258,4668.617099899,258.45860693893394,103.41000858088888,254.04738300000008,-32.05934303871754,17.346352555066304
753,3308.514595,285.23559232558137,84.05096788636364,3502.905729,284.9964705768116,88.8483664347826,194.39113399999997,-0.23912174876977588,4.797398548418968
77,2452.487594999,237.27387543901372,104.90116500006668,2775.6614789020005,238.45673776857657,85.19223015145946,323.1738839030004,1.1828623295628518,-19.708934848607228
784,2207.104291,241.2337712427536,114.60803775,2201.593794,241.6625524110672,128.43275256521738,-5.510497000000214,0.4287811683136056,13.82471481521739
789,2098.766395,315.7859164368421,113.1872149,2231.638143,318.8386127526316,131.19149275,132.87174800000003,3.0526963157894897,18.00427785000001
795,3161.620628002001,234.13656960212245,70.98579714308163,3863.494686002,327.1812957778505,76.68923047292728,701.874057999999,93.04472617572804,5.703433329845652
796,2791.0828870000005,233.7481107087486,78.59451588372093,2803.401395,233.9316720177187,76.789153,12.318507999999383,0.18356130897009848,-1.8053628837209317
803,3625.743657,284.6232309676226,86.90757444680851,3784.744990503,298.3552212520008,80.49733598082692,159.00133350299984,13.731990284378185,-6.4102384659815925
807,2958.1929910030003,242.9305916673983,105.22402734302857,3610.340910003,268.0871586101404,130.72322323092308,652.1479189999995,25.15656694274213,25.499195887894516
81,4162.587941899,240.69159644903823,88.02916169837705,3952.564930896,240.96839732279005,88.952221424,-210.02301100299974,0.2768008737518244,0.9230597256229487
811,3289.821242999,240.42930497773327,93.2650714224,3495.278348999,265.9489347374669,114.45712657161904,205.4571060000003,25.519629759733647,21.192055149219044
830,2734.586042,269.8050459497355,131.5287049642857,2757.731776,272.6157610769231,143.85035692592592,23.145734000000175,2.8107151271876205,12.321651961640214
836,2380.534835,274.2723258514493,128.46642129166668,2458.671477,269.72305062153845,127.0763375,78.13664199999994,-4.549275229910847,-1.390083791666683
837,1626.4925050000002,239.6090199583333,116.7011125,1613.9783690000002,241.4056051809524,135.37627166666667,-12.514136000000008,1.7965852226190862,18.675159166666674
843,1978.965677,239.0361775368421,132.8163894,2208.512622,279.58172727619046,122.04464052380952,229.54694500000028,40.54554973934836,-10.771748876190472
845,2255.8302000000003,269.33882374666666,112.80538036,2273.648104,269.77486192000003,113.98406316,17.817903999999544,0.43603817333337247,1.1786828000000042
85,2631.939547,272.6974572733333,153.37286324000002,2912.317243,267.86767772413793,145.92744244827583,280.377696,-4.829779549195393,-7.445420791724189
852,2987.888330996,271.1691809959697,130.30490560593938,2938.884672996,274.0887925115699,130.56101264503226,-49.00365800000009,2.919611515600195,0.2561070390928819
857,3612.679522003,301.27620599391935,88.19778189589583,3681.913242003,319.70864287427213,86.48331624495918,69.23372000000018,18.432436880352782,-1.7144656509366456
860,3122.475742003,305.80197045472727,107.84377269715152,3092.789042003,244.09099793294453,116.3351653716,-29.6867000000002,-61.710972521782736,8.491392674448477
865,2871.469286006,302.28942081892336,97.3405520943125,3147.408844006,269.24369079960604,132.90969081872728,275.93955800000003,-33.04573001931732,35.569138724414785
87,2612.0678900000003,293.4292353789174,120.80204548148149,2691.216292,291.2230317169312,122.08614839285714,79.1484019999998,-2.206203661986194,1.2841029113756548
884,2408.507150996,245.9013562950769,119.04541403815384,2770.8589269960003,245.40886462042295,126.4438489664,362.3517760000004,-0.49249167465396226,7.398434928246161
887,2022.426048,272.82001239473686,131.4443359,2400.726563,270.96177726449275,133.59824220833335,378.30051500000013,-1.8582351302441111,2.1539063083333474
89,2237.017134,293.9737879411765,197.8535105882353,2225.2281860000003,291.96241632026147,169.5314515,-11.788947999999891,-2.0113716209150425,-28.322059088235306
894,2718.103548999,236.930527761082,101.12885261770587,2677.472009996,267.2622070314603,124.06086282128572,-40.63153900299994,30.331679270378316,22.93201020357985
895,2796.241827996,243.957864976086,121.7192608384516,3354.260915996,299.92575147120635,109.35342194422222,558.019088,55.967886495120354,-12.365838894229384
899,3887.258011506,272.06889037669947,64.29595211495082,3836.551736506,274.52689768986204,69.25929584503449,-50.706275000000005,2.458007313162568,4.963343730083665
902,2585.578151,268.9500617989418,110.85024675,3130.911866,307.8269802650794,91.53776761111112,545.3337149999998,38.87691846613757,-19.312479138888875
906,3540.124827499,316.9627130735195,123.39342651356756,3390.140364499,320.3127528923798,118.25136348577144,-149.98446299999978,3.350039818860296,-5.142063027796127
907,2647.0053549020004,242.83982602980643,105.0491638904516,3176.3202280060004,238.16401379132563,99.4332450753,529.3148731040001,-4.675812238480802,-5.615918815151602
912,3004.695236003,267.4488817479099,107.72678462186488,3117.458804003,267.09049956772543,112.17196692128948,112.76356799999985,-0.35838218018449197,4.4451822994246015
913,2893.444227003,266.2150847026924,112.42091100025716,3438.634430999,268.049276162554,106.36670871440477,545.190203996,1.8341914598615858,-6.054202285852398
918,3124.365394996,241.74779123787303,116.86629777755556,3645.909411996,238.9238163418551,106.34863739113044,521.5440170000002,-2.823974896017944,-10.51766038642512
926,3053.059366922,306.57241523555666,150.781915576,3225.380742922,302.9300809755269,149.89651870012904,172.32137599999987,-3.64233426002977,-0.8853968758709527
930,2583.0567490000003,273.15829950666665,149.55947772,2829.486242,271.6817276137566,144.95969675,246.42949299999964,-1.4765718929100444,-4.599780969999983
933,2919.5955590000003,259.84062733968256,93.53771980555555,3172.401875,260.1845325817923,108.8151375263158,252.8063159999997,0.3439052421097699,15.27741772076024
934,2576.525488,236.6612770111111,74.99768952777778,2614.487037,236.99437519206347,78.221264,37.96154899999965,0.3330981809523621,3.223574472222225
938,2780.903302,272.14970773809523,141.227415,3356.504441996,263.59247396390253,109.1793117499,575.6011399959998,-8.557233774192696,-32.04810325010001
939,3202.520336003,257.12650374665867,84.13855787240425,3901.108945003,294.64437817384646,82.24703221823637,698.5886089999999,37.51787442718779,-1.8915256541678787
941,2094.974262,281.880597372549,169.1555476111111,2308.715105,279.86988216842104,168.3313225,213.74084300000004,-2.010715204127962,-0.8242251111111045
945,2831.566595,241.55373377634407,128.60679264516128,3457.748739,300.95265882580645,166.0958459032258,626.1821440000003,59.39892504946238,37.48905325806453
946,2327.353713,266.9771445185185,110.4235938148148,2303.373075,265.6485315669516,108.87572196296296,-23.980638,-1.3286129515669245,-1.5478718518518377
949,2409.473072,271.87957616666665,121.05911088,2728.6781750032,267.28132093618126,126.39044037942068,319.2051030032003,-4.5982552304853925,5.331329499420676
95,3295.932303899,242.0385107411707,94.36950742929268,3453.5717838990004,242.46831811086463,88.51900005773334,157.63948000000028,0.4298073696939184,-5.850507371559345
951,4166.602734003,316.7517922577755,117.11943442863266,4254.141798003,314.3427888307059,112.47779256868628,87.53906400000051,-2.4090034270695924,-4.641641859946375
955,3454.769245006,268.4955809297872,114.521745475375,2925.690943006,302.44637017460605,91.19546018227273,-529.0783019999999,33.95078924481885,-23.326285293102273
959,2724.917391999,275.26617766495565,126.91314213810344,2724.102760999,276.8748873201281,127.13005124155173,-0.8146309999997356,1.6087096551724471,0.2169091034482875
97,3858.248696002,282.2311592721905,88.20646926553061,3899.576285902,282.68949076541173,74.10110628641176,41.32758990000002,0.45833149322123745,-14.105362979118851
974,2991.9651229990004,240.41178158584745,95.51758007505,4156.204575002,301.5477333023883,108.68686112522916,1164.2394520029993,61.13595171654083,13.169281050179151
976,2799.1160639990003,237.4421999428889,83.93365132429729,3220.147861996,291.2370599485128,79.8911478716923,421.03179799699956,53.79486000562392,-4.04250345260499
978,2540.369347,238.61024068387096,109.82428622580645,2528.545943,239.83240516748768,112.06404751724138,-11.823403999999755,1.222164483616723,2.239761291434931
979,2232.095521,273.8849852252965,110.36879495652174,2296.227597,271.57400230072466,125.80295533333332,64.13207599999987,-2.3109829245718174,15.434160376811576
98,4581.904834402,262.02261799125654,93.70232534292064,4643.270784506,260.39228751631947,98.25958776209524,61.36595010400015,-1.6303304749370682,4.557262419174592
982,2233.857707,278.88100994285713,138.0779421904762,1472.724118,234.59946862857143,111.57582013333334,-761.133589,-44.281541314285704,-26.502122057142856
984,1869.950700996,295.32910005660955,171.8954504664,1839.332323996,297.1024859664616,194.8416156425714,-30.61837700000001,1.7733859098520384,22.946165176171405
991,3104.102895006,259.89272231845456,85.4572840003409,3483.479452002,259.14569021606803,90.61587165328572,379.3765569960001,-0.7470321023865267,5.158587652944817
992,3192.141010006,302.06878175832605,99.92606994328573,3448.852118006,294.9611001426077,93.880240725375,256.71110799999997,-7.107681615718377,-6.045829217910722
994,4184.682128,284.0404685602537,143.93414454545453,4444.442444,298.59154789387753,116.73211466,259.7603159999999,14.551079333623818,-27.202029885454536
995,3530.0477870060004,239.1922938386505,109.48300140033334,3542.212853006,239.87336331137777,113.96951533366666,12.16506599999957,0.6810694727272733,4.4865139333333275
997,2693.277135999,268.33968657234715,129.3584613336,2701.346372499,273.3479925590443,131.39099293131034,8.069236499999988,5.008305986697167,2.0325315977103457
